,pred,truth
271,3.641695,5.0
272,3.641695,4.0
273,3.8293946,4.0
274,3.8293946,3.0
275,4.2876344,5.0
276,4.2876344,5.0
277,4.0453954,5.0
278,4.0453954,4.0
279,2.4867675,3.0
280,2.4867675,3.0
281,2.9595273,2.0
282,2.9595273,3.0
283,4.1895227,5.0
284,4.1895227,4.0
285,4.584987,4.0
286,4.584987,5.0
287,5.0800986,5.0
288,5.0800986,5.0
289,3.417705,4.0
290,3.417705,3.0
291,4.4205914,5.0
292,4.4205914,4.0
293,2.9937954,5.0
294,2.9937954,4.0
295,4.8369136,5.0
296,4.8369136,5.0
297,4.183533,5.0
298,4.183533,4.0
299,4.4213347,2.0
300,4.4213347,1.0
301,4.4213347,2.0
302,3.4052608,5.0
303,3.4052608,5.0
304,3.4052608,5.0
305,3.4421575,5.0
306,3.4421575,4.0
307,3.4421575,5.0
308,4.604954,5.0
309,4.604954,4.0
310,4.604954,5.0
311,4.7677517,3.0
312,4.7677517,5.0
313,4.7677517,3.0
314,3.7627873,5.0
315,3.7627873,5.0
316,3.7627873,5.0
317,3.1548839,5.0
318,3.1548839,4.0
319,3.1548839,5.0
320,2.8055246,5.0
321,2.8055246,5.0
322,2.8055246,5.0
323,3.3864026,5.0
324,3.3864026,4.0
325,3.3864026,5.0
326,3.7403972,4.0
327,3.7403972,3.0
328,3.7403972,4.0
329,4.2760186,3.0
330,4.2760186,4.0
331,4.2760186,3.0
332,3.5006454,2.0
333,3.5006454,4.0
334,3.5006454,2.0
335,4.8839684,3.0
336,4.8839684,2.0
337,4.8839684,3.0
338,2.4753115,5.0
339,2.4753115,3.0
340,2.4753115,4.0
341,4.2895594,5.0
342,4.2895594,2.0
343,4.2895594,5.0
344,3.8882132,5.0
345,3.8882132,2.0
346,3.8882132,5.0
347,4.5517554,4.0
348,4.5517554,3.0
349,4.5517554,4.0
350,3.4233117,5.0
351,3.4233117,4.0
352,3.4233117,5.0
353,4.506939,3.0
354,4.506939,4.0
355,4.506939,3.0
356,3.3290293,5.0
357,3.3290293,2.0
358,3.3290293,5.0
359,2.295705,3.0
360,2.295705,4.0
361,2.295705,3.0
362,4.925057,3.0
363,4.925057,3.0
364,4.925057,3.0
365,4.277904,5.0
366,4.277904,4.0
367,4.277904,5.0
368,3.0279536,5.0
369,3.0279536,2.0
370,3.0279536,5.0
371,3.151559,3.0
372,3.151559,2.0
373,3.151559,2.0
374,4.7785034,5.0
375,4.7785034,3.0
376,4.7785034,5.0
377,4.0310616,3.0
378,4.0310616,3.0
379,4.0310616,4.0
380,3.0021892,3.0
381,3.0021892,4.0
382,3.0021892,3.0
383,4.389945,3.0
384,4.389945,3.0
385,4.389945,3.0
386,4.7540674,5.0
387,4.7540674,3.0
388,4.7540674,5.0
389,4.861671,4.0
390,4.861671,3.0
391,4.861671,5.0
392,4.3649,3.0
393,4.3649,5.0
394,4.3649,3.0
395,3.345862,5.0
396,3.345862,4.0
397,3.345862,5.0
398,2.4366407,3.0
399,2.4366407,4.0
400,2.4366407,4.0
401,4.4107428,5.0
402,4.4107428,5.0
403,4.4107428,5.0
404,4.0525436,4.0
405,4.0525436,3.0
406,4.0525436,5.0
407,2.4867675,2.0
408,2.4867675,2.0
409,2.4867675,3.0
410,4.4879484,3.0
411,4.4879484,4.0
412,4.4879484,5.0
413,3.6715057,3.0
414,3.6715057,2.0
415,3.6715057,5.0
416,4.701802,5.0
417,4.701802,2.0
418,4.701802,5.0
419,4.9664855,5.0
420,4.9664855,1.0
421,4.9664855,5.0
422,4.1310143,5.0
423,4.1310143,3.0
424,4.1310143,5.0
425,3.2630706,5.0
426,3.2630706,1.0
427,3.2630706,5.0
428,4.7148438,4.0
429,4.7148438,4.0
430,4.7148438,5.0
431,4.3547206,4.0
432,4.3547206,4.0
433,4.3547206,4.0
434,4.0333357,5.0
435,4.0333357,2.0
436,4.0333357,5.0
437,3.9176874,5.0
438,3.9176874,3.0
439,3.9176874,5.0
440,3.0698042,4.0
441,3.0698042,5.0
442,3.0698042,5.0
443,3.7274911,3.0
444,3.7274911,4.0
445,3.7274911,5.0
446,3.2205853,1.0
447,3.2205853,2.0
448,4.784809,5.0
449,4.784809,4.0
450,2.9703841,3.0
451,2.9703841,5.0
452,4.2978067,5.0
453,4.2978067,5.0
454,4.27198,4.0
455,4.27198,4.0
456,4.4079695,5.0
457,4.4079695,5.0
458,4.8009276,5.0
459,4.8009276,4.0
460,3.379264,4.0
461,3.379264,5.0
462,4.9377713,5.0
463,4.9377713,4.0
464,3.6124475,4.0
465,3.6124475,3.0
466,2.4572506,4.0
467,2.4572506,5.0
468,4.2425113,5.0
469,4.2425113,5.0
470,4.8063436,5.0
471,4.8063436,5.0
472,3.8998625,3.0
473,3.8998625,4.0
474,4.7757535,5.0
475,4.7757535,5.0
476,4.524778,5.0
477,4.524778,4.0
478,4.7479258,5.0
479,4.7479258,5.0
480,3.5261593,5.0
481,3.5261593,3.0
482,4.2267103,5.0
483,4.2267103,5.0
484,4.8839684,3.0
485,4.8839684,4.0
486,3.3183663,3.0
487,3.3183663,4.0
488,4.3097553,1.0
489,4.3097553,2.0
490,3.7753048,5.0
491,3.7753048,3.0
492,4.9086056,5.0
493,4.9086056,4.0
494,3.8583696,5.0
495,3.8583696,4.0
496,4.7317944,5.0
497,4.7317944,5.0
498,3.71803,5.0
499,3.71803,5.0
500,4.8456235,5.0
501,4.8456235,4.0
502,3.4577286,4.0
503,3.4577286,5.0
504,3.5447931,5.0
505,3.5447931,4.0
506,4.874506,5.0
507,4.874506,5.0
508,4.0867953,5.0
509,4.0867953,4.0
510,3.4866,4.0
511,3.4866,3.0
512,3.1878493,5.0
513,3.1878493,5.0
514,2.682749,5.0
515,2.682749,4.0
516,4.2821293,4.0
517,4.2821293,5.0
518,4.120101,5.0
519,4.120101,4.0
520,4.980891,5.0
521,4.980891,4.0
522,4.641679,5.0
523,4.641679,4.0
524,3.651604,4.0
525,3.651604,4.0
526,2.8965168,1.0
527,2.8965168,1.0
528,4.8036823,5.0
529,4.8036823,5.0
530,4.196093,5.0
531,4.196093,5.0
532,3.5987172,5.0
533,3.5987172,5.0
534,4.8785977,5.0
535,4.8785977,4.0
536,3.6167798,5.0
537,3.6167798,5.0
538,3.0331333,5.0
539,3.0331333,4.0
540,4.314533,5.0
541,4.314533,4.0
542,3.4934506,5.0
543,3.4934506,5.0
544,4.5551615,5.0
545,4.5551615,5.0
546,4.2181005,5.0
547,4.2181005,5.0
548,4.5753675,5.0
549,4.5753675,5.0
550,4.3013964,5.0
551,4.3013964,5.0
552,2.6397069,2.0
553,2.6397069,1.0
554,3.1118824,5.0
555,3.1118824,3.0
556,4.74409,5.0
557,4.74409,5.0
558,4.0333357,5.0
559,4.0333357,4.0
560,3.5129104,3.0
561,3.5129104,2.0
562,3.582305,4.0
563,3.582305,4.0
564,4.054723,5.0
565,4.054723,4.0
566,4.665496,5.0
567,4.665496,5.0
568,3.688342,3.0
569,3.688342,3.0
570,3.583687,4.0
571,3.583687,2.0
572,3.583687,4.0
573,3.6522727,3.0
574,3.6522727,3.0
575,3.6522727,3.0
576,4.314823,4.0
577,4.314823,2.0
578,4.314823,4.0
579,4.771106,4.0
580,4.771106,3.0
581,4.771106,4.0
582,4.9261346,4.0
583,4.9261346,3.0
584,4.9261346,4.0
585,4.6316247,4.0
586,4.6316247,3.0
587,4.6316247,4.0
588,4.8063436,4.0
589,4.8063436,4.0
590,4.8063436,4.0
591,4.424086,5.0
592,4.424086,4.0
593,4.424086,4.0
594,4.5209866,5.0
595,4.5209866,4.0
596,4.5209866,4.0
597,4.7064824,4.0
598,4.7064824,3.0
599,4.7064824,4.0
600,4.3300447,4.0
601,4.3300447,2.0
602,4.3300447,4.0
603,3.988349,4.0
604,3.988349,3.0
605,3.988349,4.0
606,4.033664,2.0
607,4.033664,3.0
608,4.033664,4.0
609,4.5151134,4.0
610,4.5151134,4.0
611,4.5151134,4.0
612,4.0724525,4.0
613,4.0724525,4.0
614,4.0724525,4.0
615,4.759683,5.0
616,4.759683,4.0
617,4.759683,4.0
618,3.9001327,4.0
619,3.9001327,4.0
620,3.9001327,4.0
621,4.261496,4.0
622,4.261496,3.0
623,4.261496,3.0
624,4.014772,5.0
625,4.014772,3.0
626,4.014772,4.0
627,3.0184755,3.0
628,3.0184755,3.0
629,3.0184755,4.0
630,4.9522405,4.0
631,4.9522405,4.0
632,4.9522405,4.0
633,3.6771123,3.0
634,3.6771123,4.0
635,3.6771123,4.0
636,3.3417692,3.0
637,3.3417692,2.0
638,3.3417692,3.0
639,3.0231743,3.0
640,3.0231743,2.0
641,3.0231743,4.0
642,4.382986,5.0
643,4.382986,5.0
644,4.382986,4.0
645,3.391187,3.0
646,3.391187,3.0
647,3.391187,4.0
648,4.634666,4.0
649,4.634666,3.0
650,4.634666,4.0
651,3.010261,3.0
652,3.010261,3.0
653,3.010261,4.0
654,4.423665,3.0
655,4.423665,4.0
656,4.423665,4.0
657,4.5892467,4.0
658,4.5892467,3.0
659,4.5892467,4.0
660,2.4001408,2.0
661,2.4001408,1.0
662,2.4001408,3.0
663,2.640085,3.0
664,2.640085,1.0
665,2.640085,1.0
666,3.861601,3.0
667,3.861601,2.0
668,3.861601,3.0
669,3.8293946,3.0
670,3.8293946,2.0
671,3.8293946,3.0
672,3.7407,3.0
673,3.7407,2.0
674,3.7407,3.0
675,4.0598173,3.0
676,4.0598173,3.0
677,4.0598173,4.0
678,4.489158,4.0
679,4.489158,2.0
680,4.489158,4.0
681,2.098303,3.0
682,2.098303,1.0
683,2.098303,4.0
684,3.713342,3.0
685,3.713342,3.0
686,3.713342,3.0
687,3.6443992,3.0
688,3.6443992,2.0
689,3.6443992,3.0
690,2.91208,3.0
691,2.91208,2.0
692,2.91208,2.0
693,3.0682206,4.0
694,3.0682206,2.0
695,3.0682206,3.0
696,3.761723,2.0
697,3.761723,3.0
698,3.761723,4.0
699,4.4111896,4.0
700,4.4111896,4.0
701,4.4111896,4.0
702,4.0200934,3.0
703,4.0200934,3.0
704,4.0200934,4.0
705,3.9949267,4.0
706,3.9949267,3.0
707,3.9949267,4.0
708,3.5301619,3.0
709,3.5301619,2.0
710,3.5301619,4.0
711,3.1969423,3.0
712,3.1969423,2.0
713,3.1969423,3.0
714,4.3086715,3.0
715,4.3086715,4.0
716,4.3086715,4.0
717,3.3194215,3.0
718,3.3194215,3.0
719,3.3194215,4.0
720,4.6673393,4.0
721,4.6673393,3.0
722,4.6673393,4.0
723,3.0995524,4.0
724,3.0995524,2.0
725,3.0995524,3.0
726,4.202888,5.0
727,4.202888,5.0
728,4.3573785,3.0
729,4.3573785,5.0
730,2.606162,3.0
731,2.606162,3.0
732,3.4421575,2.0
733,3.4421575,5.0
734,3.3823051,3.0
735,3.3823051,4.0
736,2.4225724,1.0
737,2.4225724,1.0
738,4.6776195,5.0
739,4.6776195,5.0
740,4.76655,5.0
741,4.76655,5.0
742,4.1604614,5.0
743,4.1604614,5.0
744,4.639149,5.0
745,4.639149,4.0
746,4.761694,4.0
747,4.761694,5.0
748,3.8580678,3.0
749,3.8580678,5.0
750,4.3130574,5.0
751,4.3130574,3.0
752,3.810824,4.0
753,3.810824,5.0
754,4.9377713,5.0
755,4.9377713,5.0
756,3.2579582,2.0
757,3.2579582,1.0
758,3.7412438,2.0
759,3.7412438,2.0
760,4.5907083,4.0
761,4.5907083,5.0
762,3.8998625,4.0
763,3.8998625,5.0
764,2.4184752,5.0
765,2.4184752,2.0
766,4.0552278,5.0
767,4.0552278,5.0
768,4.001144,3.0
769,4.001144,5.0
770,4.7064824,5.0
771,4.7064824,5.0
772,4.777715,5.0
773,4.777715,5.0
774,3.6826649,3.0
775,3.6826649,2.0
776,4.2347336,3.0
777,4.2347336,2.0
778,3.5261593,2.0
779,3.5261593,4.0
780,2.6220467,5.0
781,2.6220467,4.0
782,4.821358,5.0
783,4.821358,5.0
784,3.5080807,3.0
785,3.5080807,2.0
786,4.27321,5.0
787,4.27321,3.0
788,4.1812162,5.0
789,4.1812162,5.0
790,4.2545824,5.0
791,4.2545824,5.0
792,4.582852,5.0
793,4.582852,5.0
794,3.8301325,5.0
795,3.8301325,3.0
796,3.1722884,2.0
797,3.1722884,2.0
798,3.3365216,1.0
799,3.3365216,2.0
800,4.3465633,5.0
801,4.3465633,5.0
802,3.2725117,4.0
803,3.2725117,2.0
804,4.0867953,5.0
805,4.0867953,5.0
806,3.9384222,3.0
807,3.9384222,3.0
808,3.5755084,3.0
809,3.5755084,3.0
810,4.6805573,5.0
811,4.6805573,5.0
812,4.434399,5.0
813,4.434399,5.0
814,4.6462336,5.0
815,4.6462336,5.0
816,4.3123083,5.0
817,4.3123083,5.0
818,3.9553406,5.0
819,3.9553406,4.0
820,4.668917,5.0
821,4.668917,5.0
822,4.5151186,5.0
823,4.5151186,5.0
824,4.861671,4.0
825,4.861671,5.0
826,2.9930086,3.0
827,2.9930086,5.0
828,4.6449256,5.0
829,4.6449256,5.0
830,4.7228293,5.0
831,4.7228293,5.0
832,3.8472998,3.0
833,3.8472998,4.0
834,3.861601,4.0
835,3.861601,2.0
836,2.5627608,1.0
837,2.5627608,1.0
838,3.5640483,5.0
839,3.5640483,5.0
840,4.489158,5.0
841,4.489158,4.0
842,3.0535717,3.0
843,3.0535717,2.0
844,4.8306704,5.0
845,4.8306704,5.0
846,4.821415,3.0
847,4.821415,3.0
848,4.0402017,2.0
849,4.0402017,5.0
850,4.4205914,3.0
851,4.4205914,3.0
852,3.7922843,5.0
853,3.7922843,5.0
854,4.779514,4.0
855,4.779514,3.0
856,4.74409,5.0
857,4.74409,5.0
858,4.481786,5.0
859,4.481786,5.0
860,2.9937954,2.0
861,2.9937954,5.0
862,3.4750419,2.0
863,3.4750419,5.0
864,2.5266333,1.0
865,2.5266333,4.0
866,3.4258265,5.0
867,3.4258265,2.0
868,2.2089362,1.0
869,2.2089362,1.0
870,4.202888,5.0
871,4.202888,5.0
872,4.202888,5.0
873,3.8065546,3.0
874,3.8065546,4.0
875,3.8065546,3.0
876,4.528983,4.0
877,4.528983,5.0
878,4.528983,5.0
879,3.8117223,4.0
880,3.8117223,3.0
881,3.8117223,3.0
882,3.9680707,5.0
883,3.9680707,5.0
884,3.9680707,4.0
885,2.7458262,1.0
886,2.7458262,3.0
887,2.7458262,1.0
888,3.7417138,4.0
889,3.7417138,4.0
890,3.7417138,4.0
891,3.7138915,4.0
892,3.7138915,5.0
893,3.7138915,4.0
894,4.1604614,5.0
895,4.1604614,4.0
896,4.1604614,4.0
897,4.6807275,5.0
898,4.6807275,5.0
899,4.6807275,5.0
900,3.0104656,3.0
901,3.0104656,3.0
902,3.0104656,5.0
903,2.3947544,2.0
904,2.3947544,2.0
905,2.3947544,3.0
906,4.7856264,5.0
907,4.7856264,4.0
908,4.7856264,3.0
909,3.975647,5.0
910,3.975647,4.0
911,3.975647,4.0
912,4.4808993,5.0
913,4.4808993,5.0
914,4.4808993,4.0
915,4.3061695,5.0
916,4.3061695,5.0
917,4.3061695,5.0
918,3.6124475,4.0
919,3.6124475,4.0
920,3.6124475,3.0
921,2.8249254,2.0
922,2.8249254,3.0
923,2.8249254,4.0
924,3.2579582,2.0
925,3.2579582,1.0
926,3.2579582,2.0
927,4.3584394,5.0
928,4.3584394,4.0
929,4.3584394,4.0
930,2.7231507,2.0
931,2.7231507,2.0
932,2.7231507,3.0
933,4.674534,5.0
934,4.674534,5.0
935,4.674534,4.0
936,3.4945385,5.0
937,3.4945385,5.0
938,3.4945385,4.0
939,4.73494,5.0
940,4.73494,5.0
941,4.73494,5.0
942,4.791686,5.0
943,4.791686,4.0
944,4.791686,4.0
945,4.599884,5.0
946,4.599884,5.0
947,4.599884,5.0
948,2.9557948,2.0
949,2.9557948,2.0
950,2.9557948,2.0
951,4.584592,5.0
952,4.584592,5.0
953,4.584592,4.0
954,4.7317944,5.0
955,4.7317944,4.0
956,4.7317944,4.0
957,2.9631972,5.0
958,2.9631972,4.0
959,2.9631972,4.0
960,4.852631,5.0
961,4.852631,4.0
962,4.852631,5.0
963,4.0215154,4.0
964,4.0215154,5.0
965,4.0215154,5.0
966,3.7907145,4.0
967,3.7907145,5.0
968,3.7907145,5.0
969,3.899567,4.0
970,3.899567,4.0
971,3.899567,4.0
972,3.5833945,4.0
973,3.5833945,5.0
974,3.5833945,5.0
975,4.51703,5.0
976,4.51703,4.0
977,4.51703,4.0
978,4.6096272,5.0
979,4.6096272,4.0
980,4.6096272,4.0
981,4.6609473,5.0
982,4.6609473,5.0
983,4.6609473,4.0
984,4.306764,4.0
985,4.306764,4.0
986,4.306764,4.0
987,4.912843,5.0
988,4.912843,4.0
989,4.912843,4.0
990,3.053626,3.0
991,3.053626,3.0
992,3.053626,3.0
993,2.71107,3.0
994,2.71107,3.0
995,2.71107,3.0
996,3.6172135,4.0
997,3.6172135,3.0
998,3.6172135,4.0
999,4.634666,4.0
1000,4.634666,2.0
1001,4.634666,4.0
1002,4.7847877,5.0
1003,4.7847877,5.0
1004,4.7847877,4.0
1005,2.6009438,4.0
1006,2.6009438,5.0
1007,2.6009438,5.0
1008,4.2541966,3.0
1009,4.2541966,5.0
1010,4.2541966,1.0
1011,4.722043,5.0
1012,4.722043,5.0
1013,4.722043,4.0
1014,3.834546,4.0
1015,3.834546,4.0
1016,3.834546,5.0
1017,4.6467185,5.0
1018,4.6467185,5.0
1019,4.6467185,4.0
1020,4.366027,5.0
1021,4.366027,4.0
1022,4.366027,4.0
1023,3.6426017,4.0
1024,3.6426017,3.0
1025,3.6426017,3.0
1026,4.2181005,5.0
1027,4.2181005,5.0
1028,4.2181005,5.0
1029,2.91208,1.0
1030,2.91208,1.0
1031,2.91208,1.0
1032,3.321149,2.0
1033,3.321149,2.0
1034,3.321149,3.0
1035,4.509309,4.0
1036,4.509309,2.0
1037,4.509309,4.0
1038,4.151202,3.0
1039,4.151202,4.0
1040,4.151202,4.0
1041,3.0838408,3.0
1042,3.0838408,3.0
1043,3.0838408,3.0
1044,4.491464,3.0
1045,4.491464,4.0
1046,4.491464,4.0
1047,3.1969423,3.0
1048,3.1969423,3.0
1049,3.1969423,3.0
1050,3.8034534,3.0
1051,4.4213347,5.0
1052,4.4740868,5.0
1053,2.7458262,1.0
1054,4.504716,3.0
1055,4.6807275,5.0
1056,4.515072,4.0
1057,4.7083926,4.0
1058,4.103773,4.0
1059,2.432341,2.0
1060,4.1752915,3.0
1061,2.3414779,3.0
1062,3.1548839,4.0
1063,4.6828914,5.0
1064,3.7412438,4.0
1065,3.2040539,2.0
1066,3.2170086,3.0
1067,4.777715,5.0
1068,3.3664243,2.0
1069,3.5006454,2.0
1070,3.5724013,4.0
1071,4.452437,5.0
1072,3.9545474,3.0
1073,4.3036137,5.0
1074,4.546076,4.0
1075,4.2895594,5.0
1076,3.9799945,4.0
1077,4.672838,4.0
1078,3.856502,4.0
1079,3.3811684,3.0
1080,4.852631,5.0
1081,4.4303026,4.0
1082,4.3547935,5.0
1083,3.2725117,3.0
1084,3.9509642,5.0
1085,3.500634,5.0
1086,4.6611247,4.0
1087,4.630764,5.0
1088,4.3649,4.0
1089,3.6492662,4.0
1090,3.4478407,3.0
1091,4.569192,4.0
1092,2.9142604,3.0
1093,4.139129,4.0
1094,3.5920866,3.0
1095,4.4879484,5.0
1096,3.4934506,5.0
1097,4.8786407,5.0
1098,4.1895227,4.0
1099,4.108005,5.0
1100,4.5753675,5.0
1101,4.4391937,3.0
1102,3.7922843,3.0
1103,4.6676784,5.0
1104,3.761723,1.0
1105,3.5129104,3.0
1106,3.8034534,5.0
1107,4.4213347,4.0
1108,4.4740868,4.0
1109,2.7458262,2.0
1110,4.504716,4.0
1111,4.6807275,5.0
1112,4.515072,4.0
1113,4.7083926,3.0
1114,4.103773,4.0
1115,2.432341,2.0
1116,4.1752915,4.0
1117,2.3414779,1.0
1118,3.1548839,2.0
1119,4.6828914,4.0
1120,3.7412438,3.0
1121,3.2040539,3.0
1122,3.2170086,2.0
1123,4.777715,4.0
1124,3.3664243,4.0
1125,3.5006454,2.0
1126,3.5724013,3.0
1127,4.452437,4.0
1128,3.9545474,2.0
1129,4.3036137,3.0
1130,4.546076,5.0
1131,4.2895594,4.0
1132,3.9799945,4.0
1133,4.672838,4.0
1134,3.856502,5.0
1135,3.3811684,3.0
1136,4.852631,4.0
1137,4.4303026,5.0
1138,4.3547935,4.0
1139,3.2725117,2.0
1140,3.9509642,5.0
1141,3.500634,4.0
1142,4.6611247,5.0
1143,4.630764,4.0
1144,4.3649,5.0
1145,3.6492662,4.0
1146,3.4478407,3.0
1147,4.569192,5.0
1148,2.9142604,2.0
1149,4.139129,3.0
1150,3.5920866,3.0
1151,4.4879484,4.0
1152,3.4934506,4.0
1153,4.8786407,5.0
1154,4.1895227,4.0
1155,4.108005,4.0
1156,4.5753675,4.0
1157,4.4391937,4.0
1158,3.7922843,2.0
1159,4.6676784,5.0
1160,3.761723,4.0
1161,3.5129104,2.0
1162,4.4740868,4.0
1163,4.4740868,3.0
1164,4.4740868,3.0
1165,4.784809,5.0
1166,4.784809,5.0
1167,4.784809,4.0
1168,3.5506163,4.0
1169,3.5506163,4.0
1170,3.5506163,4.0
1171,3.3823051,3.0
1172,3.3823051,4.0
1173,3.3823051,4.0
1174,3.7417138,4.0
1175,3.7417138,4.0
1176,3.7417138,5.0
1177,4.604954,5.0
1178,4.604954,4.0
1179,4.604954,5.0
1180,2.8056254,3.0
1181,2.8056254,4.0
