,pred,truth
185,4.38075,5.0
186,4.38075,4.0
187,4.002638,5.0
188,4.002638,5.0
189,4.097148,5.0
190,4.097148,5.0
191,4.150593,5.0
192,4.150593,5.0
193,3.6139553,5.0
194,3.6139553,4.0
195,3.2873735,4.0
196,3.2873735,3.0
197,3.0436838,3.0
198,3.0436838,3.0
199,4.4461446,3.0
200,4.4461446,5.0
201,4.9468136,5.0
202,4.9468136,5.0
203,3.0462515,2.0
204,3.0462515,3.0
205,3.3134267,5.0
206,3.3134267,4.0
207,3.9536238,4.0
208,3.9536238,3.0
209,4.573443,4.0
210,4.573443,3.0
211,3.9605477,3.0
212,3.9605477,3.0
213,4.6240854,5.0
214,4.6240854,5.0
215,3.2040687,2.0
216,3.2040687,3.0
217,3.835808,4.0
218,3.835808,3.0
219,4.251651,5.0
220,4.251651,5.0
221,3.4269142,4.0
222,3.4269142,3.0
223,3.5172842,4.0
224,3.5172842,4.0
225,3.2754261,4.0
226,3.2754261,4.0
227,4.6534877,5.0
228,4.6534877,5.0
229,4.1213098,4.0
230,4.1213098,4.0
231,4.3199306,5.0
232,4.3199306,5.0
233,3.6783981,2.0
234,3.6783981,4.0
235,4.216803,5.0
236,4.216803,5.0
237,3.9654949,5.0
238,3.9654949,4.0
239,3.3168097,2.0
240,3.3168097,3.0
241,3.9585495,4.0
242,3.9585495,5.0
243,4.497533,5.0
244,4.497533,5.0
245,2.4624565,4.0
246,2.4624565,4.0
247,4.2876444,5.0
248,4.2876444,4.0
249,3.0409255,3.0
250,3.0409255,3.0
251,4.6496854,5.0
252,4.6496854,5.0
253,4.482391,5.0
254,4.482391,4.0
255,2.6323225,1.0
256,2.6323225,3.0
257,3.1851773,4.0
258,3.1851773,3.0
259,3.532605,4.0
260,3.532605,4.0
261,4.3512316,5.0
262,4.3512316,5.0
263,3.8940353,5.0
264,3.8940353,4.0
265,4.357313,5.0
266,4.357313,5.0
267,3.918438,5.0
268,3.918438,4.0
269,2.3857634,3.0
270,2.3857634,3.0
271,2.683125,2.0
272,2.683125,3.0
273,4.3766136,5.0
274,4.3766136,4.0
275,4.821278,4.0
276,4.821278,5.0
277,4.8560567,5.0
278,4.8560567,5.0
279,3.3844337,4.0
280,3.3844337,3.0
281,4.2012916,5.0
282,4.2012916,4.0
283,4.1516037,5.0
284,4.1516037,5.0
285,2.5453875,5.0
286,2.5453875,4.0
287,4.663506,5.0
288,4.663506,5.0
289,4.0129523,5.0
290,4.0129523,4.0
291,4.0256224,2.0
292,4.0256224,1.0
293,4.0256224,2.0
294,3.5169506,5.0
295,3.5169506,5.0
296,3.5169506,5.0
297,3.204939,5.0
298,3.204939,4.0
299,3.204939,5.0
300,4.5179687,5.0
301,4.5179687,4.0
302,4.5179687,5.0
303,4.7195888,3.0
304,4.7195888,5.0
305,4.7195888,3.0
306,4.097148,5.0
307,4.097148,5.0
308,4.097148,5.0
309,2.9340875,5.0
310,2.9340875,4.0
311,2.9340875,5.0
312,2.6421444,5.0
313,2.6421444,5.0
314,2.6421444,5.0
315,3.4868426,3.0
316,3.4868426,2.0
317,3.4868426,4.0
318,3.466174,5.0
319,3.466174,4.0
320,3.466174,5.0
321,3.8973017,4.0
322,3.8973017,3.0
323,3.8973017,4.0
324,3.9001625,3.0
325,3.9001625,4.0
326,3.9001625,3.0
327,3.252637,2.0
328,3.252637,4.0
329,3.252637,2.0
330,4.6013126,3.0
331,4.6013126,2.0
332,4.6013126,3.0
333,2.670558,5.0
334,2.670558,3.0
335,2.670558,4.0
336,4.2975225,5.0
337,4.2975225,2.0
338,4.2975225,5.0
339,3.920295,5.0
340,3.920295,2.0
341,3.920295,5.0
342,4.4036393,4.0
343,4.4036393,3.0
344,4.4036393,4.0
345,3.2485511,5.0
346,3.2485511,4.0
347,3.2485511,5.0
348,4.767079,3.0
349,4.767079,4.0
350,4.767079,3.0
351,3.279217,5.0
352,3.279217,2.0
353,3.279217,5.0
354,2.8171213,3.0
355,2.8171213,4.0
356,2.8171213,3.0
357,4.7641997,3.0
358,4.7641997,3.0
359,4.7641997,3.0
360,4.209315,5.0
361,4.209315,2.0
362,4.209315,5.0
363,3.9964194,5.0
364,3.9964194,4.0
365,3.9964194,5.0
366,3.4041114,5.0
367,3.4041114,2.0
368,3.4041114,5.0
369,3.4274175,3.0
370,3.4274175,2.0
371,3.4274175,2.0
372,4.8463593,5.0
373,4.8463593,3.0
374,4.8463593,5.0
375,3.7942834,3.0
376,3.7942834,3.0
377,3.7942834,4.0
378,2.9857838,3.0
379,2.9857838,4.0
380,2.9857838,3.0
381,3.9773562,3.0
382,3.9773562,3.0
383,3.9773562,3.0
384,4.58339,5.0
385,4.58339,3.0
386,4.58339,5.0
387,4.8523164,4.0
388,4.8523164,3.0
389,4.8523164,5.0
390,4.4136314,3.0
391,4.4136314,5.0
392,4.4136314,3.0
393,3.3028831,5.0
394,3.3028831,4.0
395,3.3028831,5.0
396,2.806005,3.0
397,2.806005,4.0
398,2.806005,4.0
399,4.0787525,5.0
400,4.0787525,5.0
401,4.0787525,5.0
402,2.455026,2.0
403,2.455026,1.0
404,2.455026,3.0
405,4.084471,4.0
406,4.084471,3.0
407,4.084471,5.0
408,2.3857634,2.0
409,2.3857634,2.0
410,2.3857634,3.0
411,4.190042,3.0
412,4.190042,4.0
413,4.190042,5.0
414,3.6582088,3.0
415,3.6582088,2.0
416,3.6582088,5.0
417,4.9407606,5.0
418,4.9407606,2.0
419,4.9407606,5.0
420,4.777734,5.0
421,4.777734,1.0
422,4.777734,5.0
423,4.099543,5.0
424,4.099543,3.0
425,4.099543,5.0
426,3.3310132,5.0
427,3.3310132,1.0
428,3.3310132,5.0
429,4.5572042,4.0
430,4.5572042,4.0
431,4.5572042,5.0
432,4.4536963,4.0
433,4.4536963,4.0
434,4.4536963,4.0
435,3.6875865,3.0
436,3.6875865,2.0
437,3.6875865,3.0
438,4.0531106,5.0
439,4.0531106,2.0
440,4.0531106,5.0
441,4.0075727,5.0
442,4.0075727,3.0
443,4.0075727,5.0
444,2.9195552,4.0
445,2.9195552,5.0
446,2.9195552,5.0
447,3.5979106,3.0
448,3.5979106,4.0
449,3.5979106,5.0
450,3.3467171,1.0
451,3.3467171,2.0
452,4.610567,5.0
453,4.610567,4.0
454,3.2400708,3.0
455,3.2400708,5.0
456,4.3814044,5.0
457,4.3814044,5.0
458,4.418338,4.0
459,4.418338,4.0
460,4.002638,5.0
461,4.002638,5.0
462,4.4795504,5.0
463,4.4795504,4.0
464,3.8074694,4.0
465,3.8074694,5.0
466,4.7902174,5.0
467,4.7902174,4.0
468,3.4876091,4.0
469,3.4876091,3.0
470,2.3937628,4.0
471,2.3937628,5.0
472,4.02722,5.0
473,4.02722,5.0
474,4.5033436,3.0
475,4.5033436,4.0
476,4.9468136,5.0
477,4.9468136,5.0
478,4.5898805,5.0
479,4.5898805,4.0
480,4.7180347,5.0
481,4.7180347,5.0
482,3.494648,5.0
483,3.494648,3.0
484,4.3559766,5.0
485,4.3559766,5.0
486,4.6013126,3.0
487,4.6013126,4.0
488,3.4498403,3.0
489,3.4498403,4.0
490,3.89333,1.0
491,3.89333,2.0
492,3.8258553,5.0
493,3.8258553,3.0
494,4.9809456,5.0
495,4.9809456,4.0
496,3.697715,5.0
497,3.697715,4.0
498,4.7773933,5.0
499,4.7773933,5.0
500,3.3495896,5.0
501,3.3495896,5.0
502,4.680413,5.0
503,4.680413,4.0
504,3.510496,4.0
505,3.510496,5.0
506,3.5165322,5.0
507,3.5165322,4.0
508,4.7224464,5.0
509,4.7224464,5.0
510,4.495675,5.0
511,4.495675,4.0
512,3.3168097,4.0
513,3.3168097,3.0
514,3.5419695,5.0
515,3.5419695,5.0
516,2.6255734,5.0
517,2.6255734,4.0
518,4.227969,4.0
519,4.227969,5.0
520,3.41915,5.0
521,3.41915,4.0
522,4.617982,5.0
523,4.617982,4.0
524,4.5233674,5.0
525,4.5233674,4.0
526,3.6939528,4.0
527,3.6939528,4.0
528,2.9556668,1.0
529,2.9556668,1.0
530,4.616968,5.0
531,4.616968,5.0
532,4.2674227,5.0
533,4.2674227,5.0
534,3.0758417,5.0
535,3.0758417,5.0
536,4.2780557,5.0
537,4.2780557,4.0
538,3.5185893,5.0
539,3.5185893,5.0
540,2.857576,5.0
541,2.857576,4.0
542,3.9796548,5.0
543,3.9796548,4.0
544,3.5172698,5.0
545,3.5172698,5.0
546,4.808652,5.0
547,4.808652,5.0
548,4.137617,5.0
549,4.137617,5.0
550,4.6165085,5.0
551,4.6165085,5.0
552,4.3482747,5.0
553,4.3482747,5.0
554,3.0407262,2.0
555,3.0407262,1.0
556,3.5674891,4.0
557,3.5674891,4.0
558,2.8553216,5.0
559,2.8553216,3.0
560,4.749615,5.0
561,4.749615,5.0
562,4.0531106,5.0
563,4.0531106,4.0
564,3.024519,3.0
565,3.024519,2.0
566,3.5477602,4.0
567,3.5477602,4.0
568,4.091665,5.0
569,4.091665,4.0
570,4.9505005,5.0
571,4.9505005,5.0
572,4.1766562,3.0
573,4.1766562,3.0
574,4.5574083,5.0
575,4.5574083,5.0
576,4.104776,3.0
577,4.104776,5.0
578,2.819027,3.0
579,2.819027,3.0
580,3.204939,2.0
581,3.204939,5.0
582,3.501518,3.0
583,3.501518,4.0
584,2.5621564,1.0
585,2.5621564,1.0
586,4.6537294,5.0
587,4.6537294,5.0
588,4.5710783,5.0
589,4.5710783,5.0
590,4.05803,5.0
591,4.05803,5.0
592,4.4040213,5.0
593,4.4040213,4.0
594,4.864202,4.0
595,4.864202,5.0
596,3.839053,3.0
597,3.839053,5.0
598,4.466483,5.0
599,4.466483,3.0
600,4.393566,4.0
601,4.393566,5.0
602,4.7902174,5.0
603,4.7902174,5.0
604,3.2178159,2.0
605,3.2178159,1.0
606,3.9257143,2.0
607,3.9257143,2.0
608,4.546912,4.0
609,4.546912,5.0
610,4.5033436,4.0
611,4.5033436,5.0
612,2.307382,5.0
613,2.307382,2.0
614,3.839761,5.0
615,3.839761,5.0
616,4.006983,3.0
617,4.006983,5.0
618,4.5441375,5.0
619,4.5441375,5.0
620,3.3880122,3.0
621,3.3880122,2.0
622,3.747702,3.0
623,3.747702,2.0
624,3.494648,2.0
625,3.494648,4.0
626,2.6507118,5.0
627,2.6507118,4.0
628,4.456631,5.0
629,4.456631,5.0
630,3.6808248,3.0
631,3.6808248,2.0
632,4.246738,5.0
633,4.246738,3.0
634,4.037713,5.0
635,4.037713,5.0
636,4.576505,5.0
637,4.576505,5.0
638,4.1087317,3.0
639,4.1087317,2.0
640,4.4458723,5.0
641,4.4458723,5.0
642,3.1151173,5.0
643,3.1151173,3.0
644,3.6404722,2.0
645,3.6404722,2.0
646,3.3102043,1.0
647,3.3102043,2.0
648,4.216803,5.0
649,4.216803,5.0
650,3.3106172,4.0
651,3.3106172,2.0
652,4.495675,5.0
653,4.495675,5.0
654,4.0289035,3.0
655,4.0289035,3.0
656,3.6166134,3.0
657,3.6166134,3.0
658,4.7055106,5.0
659,4.7055106,5.0
660,4.497533,5.0
661,4.497533,5.0
662,4.5215116,5.0
663,4.5215116,5.0
664,4.5582256,5.0
665,4.5582256,5.0
666,4.2941732,5.0
667,4.2941732,4.0
668,4.1900797,5.0
669,4.1900797,5.0
670,4.5534434,5.0
671,4.5534434,5.0
672,4.34905,5.0
673,4.34905,5.0
674,4.8523164,4.0
675,4.8523164,5.0
676,3.3377073,3.0
677,3.3377073,5.0
678,4.616613,5.0
679,4.616613,5.0
680,3.628602,5.0
681,3.628602,2.0
682,4.5533433,5.0
683,4.5533433,5.0
684,4.072545,3.0
685,4.072545,4.0
686,2.6662514,1.0
687,2.6662514,1.0
688,3.071025,5.0
689,3.071025,5.0
690,3.176995,3.0
691,3.176995,2.0
692,3.2160113,3.0
693,3.2160113,2.0
694,4.757996,5.0
695,4.757996,5.0
696,4.709783,3.0
697,4.709783,3.0
698,3.6487606,4.0
699,3.6487606,5.0
700,3.939305,2.0
701,3.939305,5.0
702,4.2012916,3.0
703,4.2012916,3.0
704,3.4441934,5.0
705,3.4441934,5.0
706,4.822792,4.0
707,4.822792,3.0
708,4.749615,5.0
709,4.749615,5.0
710,4.7358894,5.0
711,4.7358894,5.0
712,2.5453875,2.0
713,2.5453875,5.0
714,3.4468534,2.0
715,3.4468534,5.0
716,2.5233247,1.0
717,2.5233247,4.0
718,3.4982119,5.0
719,3.4982119,2.0
720,2.4829886,1.0
721,2.4829886,1.0
722,4.5574083,5.0
723,4.5574083,5.0
724,4.5574083,5.0
725,4.1253223,3.0
726,4.1253223,4.0
727,4.1253223,3.0
728,4.1992445,4.0
729,4.1992445,5.0
730,4.1992445,5.0
731,3.4998214,4.0
732,3.4998214,3.0
733,3.4998214,3.0
734,3.7970114,5.0
735,3.7970114,5.0
736,3.7970114,4.0
737,3.0288827,1.0
738,3.0288827,3.0
739,3.0288827,1.0
740,4.154004,4.0
741,4.154004,4.0
742,4.154004,4.0
743,3.702037,4.0
744,3.702037,5.0
745,3.702037,4.0
746,3.0993748,4.0
747,3.0993748,2.0
748,3.0993748,4.0
749,4.05803,5.0
750,4.05803,4.0
751,4.05803,4.0
752,4.595809,5.0
753,4.595809,5.0
754,4.595809,5.0
755,3.0853007,3.0
756,3.0853007,3.0
757,3.0853007,5.0
758,2.2823656,2.0
759,2.2823656,2.0
760,2.2823656,3.0
761,4.6015215,5.0
762,4.6015215,4.0
763,4.6015215,3.0
764,3.870031,5.0
765,3.870031,4.0
766,3.870031,4.0
767,4.522848,5.0
768,4.522848,5.0
769,4.522848,4.0
770,4.2908516,5.0
771,4.2908516,5.0
772,4.2908516,5.0
773,3.4876091,4.0
774,3.4876091,4.0
775,3.4876091,3.0
776,3.6183364,2.0
777,3.6183364,3.0
778,3.6183364,4.0
779,3.2178159,2.0
780,3.2178159,1.0
781,3.2178159,2.0
782,4.23203,5.0
783,4.23203,4.0
784,4.23203,4.0
785,3.0227196,2.0
786,3.0227196,2.0
787,3.0227196,3.0
788,4.667581,5.0
789,4.667581,5.0
790,4.667581,4.0
791,3.6473563,5.0
792,3.6473563,5.0
793,3.6473563,4.0
794,4.511953,5.0
795,4.511953,5.0
796,4.511953,5.0
797,4.773928,5.0
798,4.773928,4.0
799,4.773928,4.0
800,4.58733,5.0
801,4.58733,5.0
802,4.58733,5.0
803,2.9639893,2.0
804,2.9639893,2.0
805,2.9639893,2.0
806,2.5670788,2.0
807,2.5670788,2.0
808,2.5670788,2.0
809,4.2269297,5.0
810,4.2269297,5.0
811,4.2269297,4.0
812,4.7773933,5.0
813,4.7773933,4.0
814,4.7773933,4.0
815,3.114334,5.0
816,3.114334,4.0
817,3.114334,4.0
818,4.497505,5.0
819,4.497505,4.0
820,4.497505,5.0
821,3.7683523,4.0
822,3.7683523,5.0
823,3.7683523,5.0
824,3.764592,4.0
825,3.764592,5.0
826,3.764592,5.0
827,3.8302085,5.0
828,3.8302085,3.0
829,3.8302085,5.0
830,3.5202518,4.0
831,3.5202518,4.0
832,3.5202518,4.0
833,3.4655457,4.0
834,3.4655457,5.0
835,3.4655457,5.0
836,4.203204,5.0
837,4.203204,4.0
838,4.203204,4.0
839,4.7439675,5.0
840,4.7439675,4.0
841,4.7439675,4.0
842,4.5567517,5.0
843,4.5567517,5.0
844,4.5567517,4.0
845,4.5258408,4.0
846,4.5258408,4.0
847,4.5258408,4.0
848,4.5972705,5.0
849,4.5972705,4.0
850,4.5972705,4.0
851,3.2707827,3.0
852,3.2707827,3.0
853,3.2707827,3.0
854,2.992416,3.0
855,2.992416,3.0
856,2.992416,3.0
857,3.9677372,4.0
858,3.9677372,3.0
859,3.9677372,4.0
860,4.5490828,5.0
861,4.5490828,5.0
862,4.5490828,4.0
863,2.4677968,4.0
864,2.4677968,5.0
865,2.4677968,5.0
866,4.1979804,3.0
867,4.1979804,5.0
868,4.1979804,1.0
869,4.923941,5.0
870,4.923941,5.0
871,4.923941,4.0
872,4.0088205,4.0
873,4.0088205,4.0
874,4.0088205,5.0
875,4.458377,5.0
876,4.458377,5.0
877,4.458377,4.0
878,4.1075377,5.0
879,4.1075377,4.0
880,4.1075377,4.0
881,3.3106127,4.0
882,3.3106127,3.0
883,3.3106127,3.0
884,4.137617,5.0
885,4.137617,5.0
886,4.137617,5.0
887,1.9895245,3.0
888,1.9895245,2.0
889,1.9895245,2.0
890,3.0620139,2.0
891,3.0620139,2.0
892,3.0620139,3.0
893,4.306375,4.0
894,4.306375,2.0
895,4.306375,4.0
896,4.2020106,3.0
897,4.2020106,4.0
898,4.2020106,4.0
899,3.2558181,3.0
900,3.2558181,3.0
901,3.2558181,3.0
902,4.445484,3.0
903,4.445484,4.0
904,4.445484,4.0
905,3.0219991,3.0
906,3.0219991,2.0
907,3.0219991,1.0
908,3.0993748,3.0
909,3.0993748,2.0
910,3.0993748,2.0
911,4.2828026,3.0
912,4.2828026,1.0
913,4.2828026,1.0
914,3.7772498,3.0
915,3.7772498,2.0
916,3.7772498,2.0
917,4.791866,4.0
918,4.791866,4.0
919,4.791866,3.0
920,4.3919926,5.0
921,4.3919926,4.0
922,4.3919926,4.0
923,4.5956163,5.0
924,4.5956163,4.0
925,4.5956163,5.0
926,3.4395695,2.0
927,3.4395695,2.0
928,3.4395695,2.0
929,4.5566173,5.0
930,4.5566173,5.0
931,4.5566173,5.0
932,3.0049531,4.0
933,3.0049531,2.0
934,3.0049531,3.0
935,2.7155395,3.0
936,2.7155395,2.0
937,2.7155395,3.0
938,3.4868426,1.0
939,3.4868426,2.0
940,3.4868426,2.0
941,4.321526,3.0
942,4.321526,2.0
943,4.321526,2.0
944,2.8195584,3.0
945,2.8195584,2.0
946,2.8195584,3.0
947,3.9978423,5.0
948,3.9978423,3.0
949,3.9978423,3.0
950,4.4153447,4.0
951,4.4153447,4.0
952,4.4153447,4.0
953,3.4918106,3.0
954,3.4918106,2.0
955,3.4918106,1.0
956,4.332973,4.0
957,4.332973,4.0
958,4.332973,4.0
959,4.872046,5.0
960,4.872046,4.0
961,4.872046,4.0
962,4.1087317,5.0
963,4.1087317,3.0
964,4.1087317,3.0
965,2.5670788,2.0
966,2.5670788,2.0
967,2.5670788,2.0
968,4.710508,4.0
969,4.710508,5.0
970,4.710508,4.0
971,4.5887575,5.0
972,4.5887575,4.0
973,4.5887575,5.0
974,4.3908854,4.0
975,4.3908854,3.0
976,4.3908854,3.0
977,4.273308,5.0
978,4.273308,3.0
979,4.273308,3.0
980,3.8302085,3.0
981,3.8302085,2.0
982,3.8302085,3.0
983,4.209315,3.0
984,4.209315,4.0
985,4.209315,5.0
986,3.6758764,2.0
987,3.6758764,2.0
988,3.6758764,2.0
989,4.1351547,4.0
990,4.1351547,3.0
991,4.1351547,3.0
992,3.3756292,2.0
993,3.3756292,2.0
994,3.3756292,3.0
995,4.1403704,5.0
996,4.1403704,4.0
997,4.1403704,4.0
998,3.572625,3.0
999,3.572625,2.0
1000,3.572625,3.0
1001,4.5534434,5.0
1002,4.5534434,4.0
1003,4.5534434,4.0
1004,4.690235,2.0
1005,4.690235,4.0
1006,4.690235,3.0
1007,4.071478,3.0
1008,4.071478,3.0
1009,4.071478,4.0
1010,3.628602,4.0
1011,3.628602,2.0
1012,3.628602,3.0
1013,4.1634464,3.0
1014,4.1634464,3.0
1015,4.1634464,3.0
1016,4.9516354,5.0
1017,4.9516354,4.0
1018,4.9516354,4.0
1019,2.750928,1.0
1020,2.750928,1.0
1021,2.750928,2.0
1022,4.7439013,4.0
1023,4.7439013,2.0
1024,4.7439013,4.0
1025,4.9955025,5.0
1026,4.9955025,5.0
1027,4.9955025,4.0
1028,2.3072293,3.0
1029,2.3072293,2.0
1030,2.3072293,2.0
1031,3.9340167,3.0
1032,3.9340167,3.0
1033,3.9340167,3.0
1034,2.455026,1.0
1035,2.455026,2.0
1036,2.455026,2.0
1037,3.4273117,3.0
1038,3.4273117,2.0
1039,3.4273117,3.0
1040,5.0611644,4.0
1041,5.0611644,4.0
1042,5.0611644,5.0
1043,3.176995,3.0
1044,3.176995,2.0
1045,3.176995,2.0
1046,3.1107423,3.0
1047,3.1107423,2.0
1048,3.1107423,3.0
1049,4.709112,4.0
1050,4.709112,4.0
1051,4.709112,4.0
1052,2.3068664,3.0
1053,2.3068664,2.0
1054,2.3068664,2.0
1055,4.544228,4.0
1056,4.544228,4.0
1057,4.544228,4.0
1058,4.5361447,3.0
1059,4.5361447,4.0
1060,4.5361447,3.0
1061,4.4176025,4.0
1062,4.4176025,5.0
1063,4.4176025,4.0
1064,3.6487606,3.0
1065,3.6487606,4.0
1066,3.6487606,4.0
1067,1.9895245,3.0
1068,1.9895245,2.0
1069,1.9895245,2.0
1070,2.8985405,3.0
1071,2.8985405,2.0
1072,2.8985405,2.0
1073,3.6875865,4.0
1074,3.6875865,2.0
1075,3.6875865,4.0
1076,3.5674891,3.0
1077,3.5674891,2.0
1078,3.5674891,2.0
1079,4.192192,3.0
1080,4.192192,2.0
1081,4.192192,2.0
1082,4.1516037,4.0
1083,4.1516037,2.0
1084,4.1516037,4.0
1085,3.5582643,3.0
1086,3.5582643,3.0
1087,3.5582643,3.0
1088,4.942385,5.0
1089,4.942385,5.0
1090,4.942385,4.0
1091,3.1109774,4.0
1092,3.1109774,3.0
1093,3.1109774,3.0
1094,3.1682494,4.0
1095,3.1682494,2.0
1096,3.1682494,2.0
1097,3.6095693,3.0
1098,4.0256224,5.0
1099,4.3696833,5.0
1100,3.0288827,1.0
1101,4.2828026,2.0
1102,3.9096045,3.0
1103,4.595809,5.0
1104,4.081306,4.0
1105,4.6190195,4.0
1106,4.3050756,4.0
1107,2.6602142,2.0
1108,3.8325965,3.0
1109,2.5774577,3.0
1110,2.9340875,4.0
1111,4.449495,5.0
1112,3.9257143,4.0
1113,3.6671312,2.0
1114,3.0795,3.0
1115,4.5441375,5.0
1116,3.184695,2.0
1117,3.252637,2.0
1118,4.170475,4.0
1119,4.4371386,5.0
1120,3.665342,3.0
1121,4.429847,5.0
1122,4.053115,4.0
1123,4.2975225,5.0
1124,3.8403227,4.0
1125,4.6008787,4.0
1126,4.0864635,4.0
1127,2.785274,3.0
1128,4.497505,5.0
1129,4.4830174,4.0
1130,4.318321,5.0
1131,3.3106172,3.0
1132,4.395419,5.0
1133,3.4334073,5.0
1134,4.7020984,4.0
1135,4.7561083,5.0
1136,4.4136314,4.0
1137,3.3297772,4.0
1138,3.5560179,3.0
1139,4.45904,4.0
1140,2.9743376,3.0
1141,4.435671,4.0
1142,3.6167967,3.0
1143,4.190042,5.0
1144,3.5172698,5.0
1145,4.7909775,5.0
1146,4.3766136,4.0
1147,3.8763876,5.0
1148,4.6165085,5.0
1149,2.8985405,2.0
1150,4.729938,3.0
1151,3.4441934,3.0
1152,4.970259,5.0
1153,3.024519,3.0
1154,3.6095693,5.0
1155,4.0256224,4.0
1156,4.3696833,4.0
1157,3.0288827,2.0
1158,4.2828026,3.0
1159,3.9096045,4.0
1160,4.595809,5.0
1161,4.081306,4.0
1162,4.6190195,3.0
1163,4.3050756,4.0
1164,2.6602142,2.0
1165,3.8325965,4.0
1166,2.5774577,1.0
1167,2.9340875,2.0
1168,4.449495,4.0
1169,3.9257143,3.0
1170,3.6671312,3.0
1171,3.0795,2.0
1172,4.5441375,4.0
1173,3.184695,4.0
1174,3.252637,2.0
1175,4.170475,3.0
1176,4.4371386,4.0
1177,3.665342,2.0
1178,4.429847,3.0
1179,4.053115,5.0
1180,4.2975225,4.0
1181,3.8403227,4.0
1182,4.6008787,4.0
