,pred,truth
203,3.7453957,4.0
204,3.7453957,3.0
205,4.72124,4.0
206,4.72124,3.0
207,3.3044155,3.0
208,3.3044155,3.0
209,4.600123,5.0
210,4.600123,5.0
211,3.3019643,2.0
212,3.3019643,3.0
213,4.538469,5.0
214,4.538469,5.0
215,3.5389209,4.0
216,3.5389209,3.0
217,3.3173594,4.0
218,3.3173594,4.0
219,3.5659893,4.0
220,3.5659893,4.0
221,4.2131915,5.0
222,4.2131915,5.0
223,4.1357455,4.0
224,4.1357455,4.0
225,4.459385,5.0
226,4.459385,5.0
227,3.5779095,2.0
228,3.5779095,4.0
229,4.36901,5.0
230,4.36901,5.0
231,4.2369614,5.0
232,4.2369614,4.0
233,3.4764125,2.0
234,3.4764125,3.0
235,4.267499,5.0
236,4.267499,5.0
237,2.5811453,4.0
238,2.5811453,4.0
239,4.4097905,5.0
240,4.4097905,4.0
241,3.007413,3.0
242,3.007413,3.0
243,4.854751,5.0
244,4.854751,5.0
245,4.363386,5.0
246,4.363386,4.0
247,2.750379,1.0
248,2.750379,3.0
249,3.4019063,4.0
250,3.4019063,3.0
251,3.4303896,4.0
252,3.4303896,4.0
253,4.699577,5.0
254,4.699577,5.0
255,3.7687168,5.0
256,3.7687168,4.0
257,3.5367498,4.0
258,3.5367498,3.0
259,4.671102,5.0
260,4.671102,5.0
261,4.0019464,5.0
262,4.0019464,4.0
263,2.1514611,3.0
264,2.1514611,3.0
265,2.566908,2.0
266,2.566908,3.0
267,4.233106,5.0
268,4.233106,4.0
269,4.688522,4.0
270,4.688522,5.0
271,4.764733,5.0
272,4.764733,5.0
273,3.1506968,4.0
274,3.1506968,3.0
275,4.2539263,5.0
276,4.2539263,4.0
277,4.1019397,5.0
278,4.1019397,5.0
279,2.9546962,5.0
280,2.9546962,4.0
281,4.4461737,5.0
282,4.4461737,5.0
283,4.0357695,5.0
284,4.0357695,4.0
285,4.1254425,2.0
286,4.1254425,1.0
287,4.1254425,2.0
288,3.6226892,5.0
289,3.6226892,5.0
290,3.6226892,5.0
291,3.645722,5.0
292,3.645722,4.0
293,3.645722,5.0
294,4.51583,5.0
295,4.51583,4.0
296,4.51583,5.0
297,4.1274924,5.0
298,4.1274924,5.0
299,4.1274924,5.0
300,2.6623924,5.0
301,2.6623924,4.0
302,2.6623924,5.0
303,2.667057,5.0
304,2.667057,5.0
305,2.667057,5.0
306,3.474874,3.0
307,3.474874,2.0
308,3.474874,4.0
309,2.975285,5.0
310,2.975285,4.0
311,2.975285,5.0
312,3.9030118,4.0
313,3.9030118,3.0
314,3.9030118,4.0
315,4.6211643,3.0
316,4.6211643,4.0
317,4.6211643,3.0
318,3.6206648,2.0
319,3.6206648,4.0
320,3.6206648,2.0
321,4.654106,3.0
322,4.654106,2.0
323,4.654106,3.0
324,2.4534087,5.0
325,2.4534087,3.0
326,2.4534087,4.0
327,4.210133,5.0
328,4.210133,2.0
329,4.210133,5.0
330,3.7532742,5.0
331,3.7532742,2.0
332,3.7532742,5.0
333,4.4337926,4.0
334,4.4337926,3.0
335,4.4337926,4.0
336,3.316879,5.0
337,3.316879,4.0
338,3.316879,5.0
339,4.2869267,3.0
340,4.2869267,4.0
341,4.2869267,3.0
342,3.331306,5.0
343,3.331306,2.0
344,3.331306,5.0
345,2.7636104,3.0
346,2.7636104,4.0
347,2.7636104,3.0
348,4.625106,3.0
349,4.625106,3.0
350,4.625106,3.0
351,4.3593073,5.0
352,4.3593073,2.0
353,4.3593073,5.0
354,3.9231179,5.0
355,3.9231179,4.0
356,3.9231179,5.0
357,3.2242513,5.0
358,3.2242513,2.0
359,3.2242513,5.0
360,3.27113,3.0
361,3.27113,2.0
362,3.27113,2.0
363,4.819377,5.0
364,4.819377,3.0
365,4.819377,5.0
366,3.932769,3.0
367,3.932769,3.0
368,3.932769,4.0
369,3.0874302,3.0
370,3.0874302,4.0
371,3.0874302,3.0
372,4.0440044,3.0
373,4.0440044,3.0
374,4.0440044,3.0
375,4.663038,5.0
376,4.663038,3.0
377,4.663038,5.0
378,4.932477,4.0
379,4.932477,3.0
380,4.932477,5.0
381,4.197856,3.0
382,4.197856,5.0
383,4.197856,3.0
384,2.930544,5.0
385,2.930544,4.0
386,2.930544,5.0
387,2.5368793,3.0
388,2.5368793,4.0
389,2.5368793,4.0
390,4.2687664,5.0
391,4.2687664,5.0
392,4.2687664,5.0
393,2.6976948,2.0
394,2.6976948,1.0
395,2.6976948,3.0
396,3.9538186,4.0
397,3.9538186,3.0
398,3.9538186,5.0
399,2.1514611,2.0
400,2.1514611,2.0
401,2.1514611,3.0
402,3.9631362,3.0
403,3.9631362,4.0
404,3.9631362,5.0
405,3.2040346,3.0
406,3.2040346,2.0
407,3.2040346,5.0
408,4.6584964,5.0
409,4.6584964,2.0
410,4.6584964,5.0
411,4.850823,5.0
412,4.850823,1.0
413,4.850823,5.0
414,4.1740184,5.0
415,4.1740184,3.0
416,4.1740184,5.0
417,3.267638,5.0
418,3.267638,1.0
419,3.267638,5.0
420,4.541565,4.0
421,4.541565,4.0
422,4.541565,5.0
423,3.7987223,3.0
424,3.7987223,2.0
425,3.7987223,3.0
426,4.2123656,5.0
427,4.2123656,2.0
428,4.2123656,5.0
429,3.9360666,5.0
430,3.9360666,3.0
431,3.9360666,5.0
432,3.3120182,4.0
433,3.3120182,5.0
434,3.3120182,5.0
435,3.2091153,1.0
436,3.2091153,2.0
437,4.715229,5.0
438,4.715229,4.0
439,3.1117747,3.0
440,3.1117747,5.0
441,4.271486,5.0
442,4.271486,5.0
443,4.4125276,4.0
444,4.4125276,4.0
445,4.272307,5.0
446,4.272307,5.0
447,4.646522,5.0
448,4.646522,4.0
449,4.009404,4.0
450,4.009404,5.0
451,4.7490554,5.0
452,4.7490554,4.0
453,3.6985176,4.0
454,3.6985176,3.0
455,2.5018,4.0
456,2.5018,5.0
457,4.2507343,5.0
458,4.2507343,5.0
459,4.5466375,5.0
460,4.5466375,5.0
461,4.2891693,3.0
462,4.2891693,4.0
463,4.661612,5.0
464,4.661612,5.0
465,3.7942607,5.0
466,3.7942607,4.0
467,4.492523,5.0
468,4.492523,5.0
469,3.4583507,5.0
470,3.4583507,3.0
471,3.9719203,5.0
472,3.9719203,5.0
473,4.654106,3.0
474,4.654106,4.0
475,3.5519383,3.0
476,3.5519383,4.0
477,4.473935,1.0
478,4.473935,2.0
479,4.0910153,5.0
480,4.0910153,3.0
481,4.6518564,5.0
482,4.6518564,4.0
483,4.5093446,5.0
484,4.5093446,5.0
485,3.7697873,5.0
486,3.7697873,5.0
487,4.665184,5.0
488,4.665184,4.0
489,3.9354513,4.0
490,3.9354513,5.0
491,3.7870297,5.0
492,3.7870297,4.0
493,4.449591,5.0
494,4.449591,5.0
495,4.0516186,5.0
496,4.0516186,4.0
497,3.4764125,4.0
498,3.4764125,3.0
499,3.4703295,5.0
500,3.4703295,5.0
501,2.8113964,5.0
502,2.8113964,4.0
503,4.2956357,4.0
504,4.2956357,5.0
505,3.6813614,5.0
506,3.6813614,4.0
507,4.961411,5.0
508,4.961411,4.0
509,4.2935486,5.0
510,4.2935486,4.0
511,3.7112498,4.0
512,3.7112498,4.0
513,2.5848496,1.0
514,2.5848496,1.0
515,4.6272683,5.0
516,4.6272683,5.0
517,4.3622823,5.0
518,4.3622823,5.0
519,3.1999094,5.0
520,3.1999094,5.0
521,4.7696757,5.0
522,4.7696757,4.0
523,3.4505053,5.0
524,3.4505053,5.0
525,2.9829528,5.0
526,2.9829528,4.0
527,3.9566739,5.0
528,3.9566739,4.0
529,3.5209913,5.0
530,3.5209913,5.0
531,4.8546295,5.0
532,4.8546295,5.0
533,4.213201,5.0
534,4.213201,5.0
535,4.2263827,5.0
536,4.2263827,5.0
537,4.2009907,5.0
538,4.2009907,5.0
539,2.948584,2.0
540,2.948584,1.0
541,3.9986937,4.0
542,3.9986937,4.0
543,2.9883964,5.0
544,2.9883964,3.0
545,4.7525353,5.0
546,4.7525353,5.0
547,4.2123656,5.0
548,4.2123656,4.0
549,3.641194,3.0
550,3.641194,2.0
551,3.2206838,4.0
552,3.2206838,4.0
553,3.742722,5.0
554,3.742722,4.0
555,4.910882,5.0
556,4.910882,5.0
557,4.1175704,3.0
558,4.1175704,3.0
559,3.9473357,4.0
560,3.9473357,2.0
561,3.9473357,4.0
562,3.4257102,3.0
563,3.4257102,3.0
564,3.4257102,3.0
565,4.653398,4.0
566,4.653398,2.0
567,4.653398,4.0
568,4.4132047,4.0
569,4.4132047,3.0
570,4.4132047,4.0
571,4.6198854,4.0
572,4.6198854,3.0
573,4.6198854,4.0
574,4.4709706,4.0
575,4.4709706,3.0
576,4.4709706,4.0
577,4.5466375,4.0
578,4.5466375,4.0
579,4.5466375,4.0
580,4.6377034,5.0
581,4.6377034,4.0
582,4.6377034,4.0
583,4.542742,5.0
584,4.542742,4.0
585,4.542742,4.0
586,4.4158683,4.0
587,4.4158683,3.0
588,4.4158683,4.0
589,4.226007,4.0
590,4.226007,2.0
591,4.226007,4.0
592,4.133059,4.0
593,4.133059,3.0
594,4.133059,4.0
595,4.027415,2.0
596,4.027415,3.0
597,4.027415,4.0
598,4.7268257,4.0
599,4.7268257,4.0
600,4.7268257,4.0
601,3.9051454,4.0
602,3.9051454,4.0
603,3.9051454,4.0
604,4.185296,5.0
605,4.185296,4.0
606,4.185296,4.0
607,4.1312737,4.0
608,4.1312737,4.0
609,4.1312737,4.0
610,3.4952428,4.0
611,3.4952428,3.0
612,3.4952428,3.0
613,4.1188126,5.0
614,4.1188126,3.0
615,4.1188126,4.0
616,3.271061,3.0
617,3.271061,3.0
618,3.271061,4.0
619,3.0452304,3.0
620,3.0452304,4.0
621,3.0452304,4.0
622,3.2564607,3.0
623,3.2564607,2.0
624,3.2564607,3.0
625,4.3350253,5.0
626,4.3350253,5.0
627,4.3350253,4.0
628,3.3389854,3.0
629,3.3389854,3.0
630,3.3389854,4.0
631,4.3783064,4.0
632,4.3783064,3.0
633,4.3783064,4.0
634,3.0414608,3.0
635,3.0414608,3.0
636,3.0414608,4.0
637,4.2953677,3.0
638,4.2953677,4.0
639,4.2953677,4.0
640,4.419078,4.0
641,4.419078,3.0
642,4.419078,4.0
643,2.304496,2.0
644,2.304496,1.0
645,2.304496,3.0
646,2.5886717,3.0
647,2.5886717,1.0
648,2.5886717,1.0
649,3.286748,3.0
650,3.286748,2.0
651,3.286748,3.0
652,3.5367498,3.0
653,3.5367498,2.0
654,3.5367498,3.0
655,3.6493952,3.0
656,3.6493952,2.0
657,3.6493952,3.0
658,3.7635002,3.0
659,3.7635002,3.0
660,3.7635002,4.0
661,4.426577,4.0
662,4.426577,2.0
663,4.426577,4.0
664,1.9936426,3.0
665,1.9936426,1.0
666,1.9936426,4.0
667,3.6468358,3.0
668,3.6468358,3.0
669,3.6468358,3.0
670,3.546826,3.0
671,3.546826,2.0
672,3.546826,3.0
673,2.9164462,3.0
674,2.9164462,2.0
675,2.9164462,2.0
676,3.5257535,4.0
677,3.5257535,2.0
678,3.5257535,3.0
679,3.8281586,2.0
680,3.8281586,3.0
681,3.8281586,4.0
682,4.73459,4.0
683,4.73459,4.0
684,4.73459,4.0
685,4.0497003,3.0
686,4.0497003,3.0
687,4.0497003,4.0
688,3.9365096,4.0
689,3.9365096,3.0
690,3.9365096,4.0
691,3.4072716,3.0
692,3.4072716,2.0
693,3.4072716,3.0
694,4.322604,3.0
695,4.322604,4.0
696,4.322604,4.0
697,3.3195686,3.0
698,3.3195686,3.0
699,3.3195686,4.0
700,4.687775,4.0
701,4.687775,3.0
702,4.687775,4.0
703,3.1740618,4.0
704,3.1740618,2.0
705,3.1740618,3.0
706,4.1196556,5.0
707,4.1196556,5.0
708,4.110704,3.0
709,4.110704,5.0
710,2.6920266,3.0
711,2.6920266,3.0
712,3.645722,2.0
713,3.645722,5.0
714,3.185156,3.0
715,3.185156,4.0
716,2.4115996,1.0
717,2.4115996,1.0
718,4.672159,5.0
719,4.672159,5.0
720,4.320144,5.0
721,4.320144,5.0
722,4.2081537,5.0
723,4.2081537,5.0
724,4.620443,5.0
725,4.620443,4.0
726,4.749789,4.0
727,4.749789,5.0
728,3.7723455,3.0
729,3.7723455,5.0
730,4.493241,5.0
731,4.493241,3.0
732,4.15526,4.0
733,4.15526,5.0
734,4.7490554,5.0
735,4.7490554,5.0
736,3.2429848,2.0
737,3.2429848,1.0
738,3.6929984,2.0
739,3.6929984,2.0
740,4.324764,4.0
741,4.324764,5.0
742,4.2891693,4.0
743,4.2891693,5.0
744,2.064203,5.0
745,2.064203,2.0
746,3.9378107,5.0
747,3.9378107,5.0
748,3.895029,3.0
749,3.895029,5.0
750,4.4158683,5.0
751,4.4158683,5.0
752,4.5410547,5.0
753,4.5410547,5.0
754,3.6428812,3.0
755,3.6428812,2.0
756,4.2109,3.0
757,4.2109,2.0
758,3.4583507,2.0
759,3.4583507,4.0
760,2.2462485,5.0
761,2.2462485,4.0
762,3.4633827,3.0
763,3.4633827,2.0
764,4.5340633,5.0
765,4.5340633,3.0
766,4.338148,5.0
767,4.338148,5.0
768,4.3594584,5.0
769,4.3594584,5.0
770,4.0712175,3.0
771,4.0712175,2.0
772,4.3701725,5.0
773,4.3701725,5.0
774,3.4167156,5.0
775,3.4167156,3.0
776,3.0959795,2.0
777,3.0959795,2.0
778,3.337805,1.0
779,3.337805,2.0
780,4.36901,5.0
781,4.36901,5.0
782,3.277707,4.0
783,3.277707,2.0
784,4.0516186,5.0
785,4.0516186,5.0
786,3.791383,3.0
787,3.791383,3.0
788,3.619296,3.0
789,3.619296,3.0
790,4.5974917,5.0
791,4.5974917,5.0
792,4.267499,5.0
793,4.267499,5.0
794,4.0893445,5.0
795,4.0893445,5.0
796,4.707916,5.0
797,4.707916,5.0
798,4.3640985,5.0
799,4.3640985,5.0
800,4.568788,5.0
801,4.568788,5.0
802,4.2856936,5.0
803,4.2856936,5.0
804,4.932477,4.0
805,4.932477,5.0
806,3.2052336,3.0
807,3.2052336,5.0
808,4.582225,5.0
809,4.582225,5.0
810,3.2872784,5.0
811,3.2872784,2.0
812,4.822683,5.0
813,4.822683,5.0
814,3.286748,4.0
815,3.286748,2.0
816,2.3230815,1.0
817,2.3230815,1.0
818,3.490667,5.0
819,3.490667,5.0
820,3.4060602,3.0
821,3.4060602,2.0
822,4.426577,5.0
823,4.426577,4.0
824,3.540997,3.0
825,3.540997,2.0
826,4.790238,5.0
827,4.790238,5.0
828,4.7138176,3.0
829,4.7138176,3.0
830,4.281042,4.0
831,4.281042,5.0
832,3.8725998,2.0
833,3.8725998,5.0
834,4.2539263,3.0
835,4.2539263,3.0
836,3.5982952,5.0
837,3.5982952,5.0
838,4.6595902,4.0
839,4.6595902,3.0
840,4.7525353,5.0
841,4.7525353,5.0
842,4.475398,5.0
843,4.475398,5.0
844,2.9546962,2.0
845,2.9546962,5.0
846,3.3094723,2.0
847,3.3094723,5.0
848,2.4686396,1.0
849,2.4686396,4.0
850,3.1896675,5.0
851,3.1896675,2.0
852,2.274707,1.0
853,2.274707,1.0
854,4.1196556,5.0
855,4.1196556,5.0
856,4.1196556,5.0
857,4.2292724,3.0
858,4.2292724,4.0
859,4.2292724,3.0
860,4.200974,4.0
861,4.200974,5.0
862,4.200974,5.0
863,3.6569066,4.0
864,3.6569066,3.0
865,3.6569066,3.0
866,3.4331923,5.0
867,3.4331923,5.0
868,3.4331923,4.0
869,2.940817,1.0
870,2.940817,3.0
871,2.940817,1.0
872,3.9711125,4.0
873,3.9711125,4.0
874,3.9711125,4.0
875,3.807851,4.0
876,3.807851,5.0
877,3.807851,4.0
878,2.805327,4.0
879,2.805327,2.0
880,2.805327,4.0
881,4.2081537,5.0
882,4.2081537,4.0
883,4.2081537,4.0
884,4.6694236,5.0
885,4.6694236,5.0
886,4.6694236,5.0
887,3.3967745,3.0
888,3.3967745,3.0
889,3.3967745,5.0
890,2.4994955,2.0
891,2.4994955,2.0
892,2.4994955,3.0
893,4.5089025,5.0
894,4.5089025,4.0
895,4.5089025,3.0
896,4.0187173,5.0
897,4.0187173,4.0
898,4.0187173,4.0
899,4.3293343,5.0
900,4.3293343,5.0
901,4.3293343,4.0
902,4.155947,5.0
903,4.155947,5.0
904,4.155947,5.0
905,3.6985176,4.0
906,3.6985176,4.0
907,3.6985176,3.0
908,3.2429848,2.0
909,3.2429848,1.0
910,3.2429848,2.0
911,4.107248,5.0
912,4.107248,4.0
913,4.107248,4.0
914,2.8953633,2.0
915,2.8953633,2.0
916,2.8953633,3.0
917,4.9232016,5.0
918,4.9232016,5.0
919,4.9232016,4.0
920,3.5128236,5.0
921,3.5128236,5.0
922,3.5128236,4.0
923,4.416135,5.0
924,4.416135,5.0
925,4.416135,5.0
926,4.5641084,5.0
927,4.5641084,4.0
928,4.5641084,4.0
929,4.533444,5.0
930,4.533444,5.0
931,4.533444,5.0
932,2.9809487,2.0
933,2.9809487,2.0
934,2.9809487,2.0
935,2.5317798,2.0
936,2.5317798,2.0
937,2.5317798,2.0
938,4.3240857,5.0
939,4.3240857,5.0
940,4.3240857,4.0
941,4.5093446,5.0
942,4.5093446,4.0
943,4.5093446,4.0
944,4.6052146,5.0
945,4.6052146,4.0
946,4.6052146,5.0
947,3.7144983,4.0
948,3.7144983,5.0
949,3.7144983,5.0
950,3.4418507,4.0
951,3.4418507,5.0
952,3.4418507,5.0
953,3.9321153,5.0
954,3.9321153,3.0
955,3.9321153,5.0
956,3.6277943,4.0
957,3.6277943,4.0
958,3.6277943,4.0
959,3.9733355,4.0
960,3.9733355,5.0
961,3.9733355,5.0
962,4.2519474,5.0
963,4.2519474,4.0
964,4.2519474,4.0
965,4.382805,5.0
966,4.382805,4.0
967,4.382805,4.0
968,4.4841504,5.0
969,4.4841504,5.0
970,4.4841504,4.0
971,4.479052,4.0
972,4.479052,4.0
973,4.479052,4.0
974,4.874496,5.0
975,4.874496,4.0
976,4.874496,4.0
977,3.2845294,3.0
978,3.2845294,3.0
979,3.2845294,3.0
980,3.1608393,3.0
981,3.1608393,3.0
982,3.1608393,3.0
983,3.8272078,4.0
984,3.8272078,3.0
985,3.8272078,4.0
986,4.3783064,4.0
987,4.3783064,2.0
988,4.3783064,4.0
989,4.935514,5.0
990,4.935514,5.0
991,4.935514,4.0
992,2.3422327,4.0
993,2.3422327,5.0
994,2.3422327,5.0
995,4.472666,3.0
996,4.472666,5.0
997,4.472666,1.0
998,4.630643,5.0
999,4.630643,5.0
1000,4.630643,4.0
1001,3.645406,4.0
1002,3.645406,4.0
1003,3.645406,5.0
1004,4.50647,5.0
1005,4.50647,5.0
1006,4.50647,4.0
1007,4.3821216,5.0
1008,4.3821216,4.0
1009,4.3821216,4.0
1010,3.0595846,4.0
1011,3.0595846,3.0
1012,3.0595846,3.0
1013,4.213201,5.0
1014,4.213201,5.0
1015,4.213201,5.0
1016,2.2255225,3.0
1017,2.2255225,2.0
1018,2.2255225,2.0
1019,2.9164462,1.0
1020,2.9164462,1.0
1021,2.9164462,1.0
1022,2.9059095,2.0
1023,2.9059095,2.0
1024,2.9059095,3.0
1025,4.042234,4.0
1026,4.042234,2.0
1027,4.042234,4.0
1028,4.131439,3.0
1029,4.131439,4.0
1030,4.131439,4.0
1031,2.5453815,3.0
1032,2.5453815,3.0
1033,2.5453815,3.0
1034,4.897488,3.0
1035,4.897488,4.0
1036,4.897488,4.0
1037,3.4072716,3.0
1038,3.4072716,3.0
1039,3.4072716,3.0
1040,2.853621,3.0
1041,2.853621,2.0
1042,2.853621,1.0
1043,2.805327,3.0
1044,2.805327,2.0
1045,2.805327,2.0
1046,4.0722594,3.0
1047,4.0722594,1.0
1048,4.0722594,1.0
1049,3.3214898,3.0
1050,3.3214898,2.0
1051,3.3214898,2.0
1052,4.5989366,4.0
1053,4.5989366,4.0
1054,4.5989366,3.0
1055,4.496122,5.0
1056,4.496122,4.0
1057,4.496122,4.0
1058,4.397367,5.0
1059,4.397367,4.0
1060,4.397367,5.0
1061,3.3251958,2.0
1062,3.3251958,2.0
1063,3.3251958,2.0
1064,4.380158,5.0
1065,4.380158,5.0
1066,4.380158,5.0
1067,2.7884548,4.0
1068,2.7884548,2.0
1069,2.7884548,3.0
1070,3.066007,3.0
1071,3.066007,2.0
1072,3.066007,3.0
1073,3.474874,1.0
1074,3.474874,2.0
1075,3.474874,2.0
1076,3.7570016,3.0
1077,3.7570016,2.0
1078,3.7570016,2.0
1079,3.2508984,3.0
1080,3.2508984,2.0
1081,3.2508984,3.0
1082,4.245094,5.0
1083,4.245094,3.0
1084,4.245094,3.0
1085,4.7314568,4.0
1086,4.7314568,4.0
1087,4.7314568,4.0
1088,3.7426817,3.0
1089,3.7426817,2.0
1090,3.7426817,1.0
1091,3.760828,4.0
1092,3.760828,4.0
1093,3.760828,4.0
1094,4.847492,5.0
1095,4.847492,4.0
1096,4.847492,4.0
1097,4.0712175,5.0
1098,4.0712175,3.0
1099,4.0712175,3.0
1100,2.5317798,2.0
1101,2.5317798,2.0
1102,2.5317798,2.0
1103,4.6997366,5.0
1104,4.6997366,4.0
1105,4.6997366,5.0
1106,4.316299,4.0
1107,4.316299,3.0
1108,4.316299,3.0
1109,4.3883457,5.0
1110,4.3883457,3.0
1111,4.3883457,3.0
1112,3.9321153,3.0
1113,3.9321153,2.0
1114,3.9321153,3.0
1115,4.3593073,3.0
1116,4.3593073,4.0
1117,4.3593073,5.0
1118,3.320815,2.0
1119,3.320815,2.0
1120,3.320815,2.0
1121,4.2626367,4.0
1122,4.2626367,3.0
1123,4.2626367,3.0
1124,3.7972589,2.0
1125,3.7972589,2.0
1126,3.7972589,3.0
1127,4.5618505,5.0
1128,4.5618505,4.0
1129,4.5618505,4.0
1130,3.6466,3.0
1131,3.6466,2.0
1132,3.6466,3.0
1133,4.568788,5.0
1134,4.568788,4.0
1135,4.568788,4.0
1136,4.4126983,2.0
1137,4.4126983,4.0
1138,4.4126983,3.0
1139,3.2872784,4.0
1140,3.2872784,2.0
1141,3.2872784,3.0
1142,4.114674,3.0
1143,4.114674,3.0
1144,4.114674,3.0
1145,4.843349,5.0
1146,4.843349,4.0
1147,4.843349,4.0
1148,3.0562696,1.0
1149,3.0562696,1.0
1150,3.0562696,2.0
1151,4.915843,4.0
1152,4.915843,2.0
1153,4.915843,4.0
1154,4.9642158,5.0
1155,4.9642158,5.0
1156,4.9642158,4.0
1157,2.4652123,3.0
1158,2.4652123,2.0
1159,2.4652123,2.0
1160,4.0964665,3.0
1161,4.0964665,3.0
1162,4.0964665,3.0
1163,2.6976948,1.0
1164,2.6976948,2.0
1165,2.6976948,2.0
1166,4.713336,4.0
1167,4.713336,4.0
1168,4.713336,5.0
1169,3.4060602,3.0
1170,3.4060602,2.0
1171,3.4060602,2.0
1172,3.3668652,3.0
1173,3.3668652,2.0
1174,3.3668652,3.0
1175,4.561804,4.0
1176,4.561804,4.0
1177,4.561804,4.0
1178,2.409869,3.0
1179,2.409869,2.0
1180,2.409869,2.0
1181,4.385138,4.0
1182,4.385138,4.0
1183,4.385138,4.0
1184,4.6248374,3.0
1185,4.6248374,4.0
