id,comment_text,toxic
0dd87f8936ced157,"Is John Delaney a fanatic Roman Catholic? 

Some people associated with John Delaney are expressing extreme pro-vatican views and attacking non-catholic christian churches online. Xenophobic and Racist manipulation of historical articles are being made.

John Delaney is a white supremacist, xenophobic, and a fanatic roman catholic. 

122.172.118.114",1
0ee984d26341a9ff,"What personal attacks, whoever changed it back did only half the job, which is why I say it was done lazy. When it comes to stupidity, I am sorry, you are a stupid fool if you think New Mexico Terrirory and Confederate Arizona were the same country.",0
1132a151ff9205ae,"Accusation of plagiarism =

Ynhockey, you have made a rather serious accusation  plagiarism  against me: .

However, plagiarism occurs when someone else's material is misrepresented as one own's work. How can my edits be plagiarism, since I clearly referenced the source material  Haaretz?  

I think you have confused plagiarism and copyright. From plagiarism:

Plagiarism is not copyright infringement. While both terms may apply to a particular act, they are different transgressions. Copyright infringement is a violation of the rights of a copyright holder, when material protected by copyright is used without consent. On the other hand, plagiarism is concerned with the unearned increment to the plagiarizing author's reputation that is achieved through false claims of authorship.
Contents

You wil find that using the 2 sentences in question fall under fair use.

Regardless, plagiarism is a serious and, in this case, untrue accusation to make and I consider your behaviour a violation of WP:CIVIL.",0
115aef4adb6b9146,"""

 Heyyy Tyler hun! ) 

 
How are you, my dear Tyler? I was begining to wonder if you had received it - glad to see you did! Seeing you drop by my talk page has cheered me a lot, so here's a small kiss to repay that joy ;) *smooch!*   ♥ tell me - 
""",0
11efed4a11fd8329,"""
Comment: The term """"Eastern Kentucky Coal Field"""", as seen in those references, is used in discussing the geology of the region. In contrast, this article is about this region of Kentucky as a whole, not just about its geology or the occurrence of coal. Accordingly, I think the article name needs to include the word """"region"""" for clarity. However, the singular """"Coal Field"""" might be more appropriate than the plural. The comments placed on this page in 2006 suggested """"Cumberland Plateau""""; that name and """"Allegheny Plateau"""" are both widely recognized physiographic terms, but neither of these terms is specific to Kentucky (see the articles on Cumberland Plateau and Allegheny Plateau).   """,0
12f2cc343ffe1814,"Okay, but the tag is inappropriate because both articles lead off (either in the title or the first few sentences of the article) by noting that there are mosque controversies elsewhere than ground zero.  That means the reputable sources (not Wikipedia editors all on their lonesome) are making the connections between these mosque controversies and the one about which this page is written.  The section is clearly not OR and needs to stay.",0
13ebff16fa989566,"SEIYU 

Well, would you do me a favor, and ask an admin to permanently ban whoever deleted that article
?! I am sick of losing such hard work!",0
1419a1b00cb9fb12,"blocking someone for the personal attack stupid dummie, might be the best block in the entire history of wp.  i have noticed you rack up several controversial blocks, can't wait to hear you defend this one.",1
14c7995774f2f08c,"Wikimedia UK Newsletter - May 2009 Issue 

Summary: Whilst our application to HMRC has not yet been successful, we're after your views on the proposed New Chapters' Agreement, your suggestions for a Wikimedia UK conference next year and your ideas for initiatives to start! We also bring you updates on Wikipedia Loves Art, Other Chapters' Activities, Meet-ups and Press coverage.

In this month's newsletter:
 HMRC Application Status
 New Chapters' Agreement
 Wikimania 2010 (and beyond!)
 Initiatives
 Wikipedia Loves Art
 Other Chapters' Activities
 Meet-ups
 Press coverage

Wikimedia UK is the operating name of Wiki UK Limited. Wiki UK Limited is a Company Limited by Guarantee registered in England and Wales, Registered No. 6741827. The Registered Office is at 23 Cartwright Way, Nottingham, NG9 1RL.

Delivered by",0
14daf478addf4bc3,"I saw that, thanks. –  (talk)",0
158d44278a9a87d4,"I think Alex had it planned from the beginning to form some sort of group page on a user space page to make it clear that we were working in a group.  Possibly having some sort of template on all of our user pages may be a good idea, as I am a wiki sysop for other websites, and I try to do things to minimize the look of conspiracy or sock puppetry.  I will remind everyone to keep as much communication as possible on this site, to prevent appearance of sock puppetry or conspiracy.  Also, just because you say you don't communicate with other users who come to your defense, highly conveniently, as I have been told, as there are many other ways to communicate off of this website; I keep this in mind when dealing with other users and policy on the websites I administrate.

I think it's important to add that I don't agree with a lot of what Alex says, and that I'm not here to be a robot for her cause.  I may consider myself independent from her group for this reason.",0
15d8595486edb99d,"June 2006 (UTC)

 Hi there! 
Are you Filipino? (Reply at the Talk Section of | My Talk Page  
Yes, why? Are you? Hehe... Anyway, since we are talking about Filipinos, have you heard about Filipino Biscuits?   15:07, 27",0
16d4f641a45f801b,"""
No sources says """"grassroots movement""""  this is your WP:SYNTHESIS isn't it? A few says it is/was a movement, and some says the events were grassroot; but nearly all sources refer to MaM as an event or a protest (which took place on a certain day), and not as a """"movement"""". We need to go with the weight of the sourcing here. My proposed wording does that, I think.  talk|contribs| """,0
17b6e880aa90c445,"""
I hate to say it but not using good sources out of fear of public backlash goes against what wikipedia stands for  | My Talk """,0
18134a50908831c7,"""
Thanks but I'll pass. I like doing it myself because I can go over each discussion and make sure I've read every comment. Thanks though.   3:16 """,0
18f43793431e536e,"""
You realize of course that it may yet be deleted, whether or not it is archived.  And doing so would basically just warrant that we delete the archive...so it's essentially useless till the MFD is closed.  Day349 """,0
1933968e8d5be03a,"""

I agree with , if the source is open to interpretation then that's a good sign that it's not a reliable source.  let's discuss it """,0
196343183d9f4a23,"Troy Ramirez 

i dont think the article should be deleted cause ur dumb [[Media:yahoo.com[]]]dfadfa",1
1a86fcaafc6d7d9a,"Support, this page is about only one type of Liberty dollar, and not even the most well-known variety. Randy Kryn",0
1ae2f00af43e4f02,"Good sources you've got there mate. Aye, a video game, that will fly. LOL.",0
1d343e4bad1a483d,WTF is up with this page? http://uncyclopedia.org/wiki/User:Sir_james_paul,1
1d501cb20abe121d,"so, it was in the lede for a time, there was a concensus, and now someone has taken it upon themsleves to delete it with no discussion. Typical. Now to pour over the history to see exactly who that arrogant jerk is... 50.133.160.189",1
1efbd1398d52e0bb,"Just another liberal denialist  

I am a Wikipedia editor whose simple goal is to help expand this global repository of free information.

No you are not.

Your simple goal is to further the left wing liberal social agenda.

There is no other reason to edit out Mission America's response to being labeled a hate group. Not one single valid reason under the rules and guidelines of Wikipedia beyond you do not personally like the content.

Delusional left wing whack job who is anything but interested in furthering the global repository of free information that craps all over the ideals and intentions of jimmy Wales and his vision for this site.",0
1f0328ebfbe72cae,That is all I ask for now.,0
1faafdb7ee6a8b1e,"Thankyou so very much.  His mention on this encyclopedia as you say is quite proper.  I simply wish I could write as well as you and understand the syntac of the Sand Box.  Please take Liberty as you see fit. Perhaps in time, I'll learn the concepts here.  Thankyou again for adopting this article and your idea.",0
1ffe0f2fb6fa3e28,"Could you help me? 

I want to do a family tree chart on illyrian godsin the same format as thisAeneas Family tree",0
20c55106daff8715,"hey dickhole i'm gonna fuck you up assface so fuck off shitfucker
-me

Take this off again and i'm gonna whoop your ass so bad you'll be suffering and I'll be laughing hahahahahaha fuck you dickfucker",1
21e00fde3f4f4ee9,"""

You are out of your mind man.  Most all the links there had everything to do with XDCC, which is the topic.  Some were XDCC clients and others were XDCC search engines.  Is your nazi attempt at control and punishment the norm here at wiki?  """"You don't like my changes so I will remove everything""""?  You expect to get respect doing things like this?  Just so you know I will be reporting your abuse of position.""",0
222089ea612fd9e3,"Your (other) question
I've replied here..- [talk]",0
2387bcfd01672e5a,"""

So, based on some of the recommendations above:

Fiorina was asked to resign as chairman and chief executive officer from Hewlett-Packard in early 2005, with the company stating that Fiorina had put in place """"a plan that has given HP the capabilities to compete and win."""" Her departure was widely characterized as """"sudden"""" and came about due to """"disagreement[s] on how to best execute the company's strategy.""""

Suggestions? user:J aka justen (talk) """,0
23fcf2dc16fc3446,"you can't call sources hardly academic if they contradict iranica, as iranica is not the only, but one of the academic sources and it  has also some biases, as every academic source has. and coming to the claim that baku was mentioned before tukic tribes arrived in caucausus, it is simple untrue, because i can provide at least three russian sources which mention turkic tribes in baku area, in the same time of possibly centuries of Baku's foundation. According to Artomonov istoriya khazar, published in leningrad in 1962, in page 53, turkic tribes first appear in caucasus in 395 AD. another scholar yeremeyev in his book etnogenez turok published in 1970 in moscow writes, Beginning from III-IV centuries, turkic tribes became permanent neighbours of people of Asia minor and caucasus and balkans and were influxing into this areas actively and Pletneva in her book xazari published in moscow in 1976 writes that in 586 turkic tribes of suvars were defeated by another turkic tribe- avars after this, suvars settled/moved to [caucasian]albania.",0
245b153d66619090,"Thank you for your recent edit to my talk page. But the comment appears to be unconstructive and was reverted. If you wish to experiment with editting please use the Sandbox. And if you ever do lose your virginity, congratulations. Thank you for sharing on Wikipedia and have a lovely day. 75.1.48.21",0
25f3bcc178b3dbc4,"Bachelor Number One 

The song on the matrix album has a song titled 'Summertime' by Bachelor Number one which has the sound of Sublime and sublime is mentioned numerous time.  Is this song officially credited to Sublime, etc?",0
2612439d2b2dcc03,"""

 Tasmania at Conservapedia, a bit of a laugh. 

http://www.conservapedia.com/Tasmania

(All quotes are from http://www.conservapedia.com/index.php?title=Tasmania&oldid;=54126 )

""""Tasmania is a small Island, and state in Australia. Its population is approximately 1 million and its capital, Hobart, has a population of just over 400 000 people.""""

""""Tasmania joined the Australian federation in 1900, a move that was not supported by a significant minority of the voting population. In 2004, a referendum to leave the federation was only just defeated (it required a majority in both houses as well by voters and failed to gain a majority in the upper house).""""

Don't you love the Encyclopaedia that no one (unless you are registered, and you can't register) can edit?~ (Fuck you!) """,1
2638a95f31b30659,"Hasmens
Dr.K I think your ridiculous remarks to me prove that I have been wasting my time especially calling me a troll proves to me how immature you are. You are in a very wrong place maybe someday you will find your way. Dr.K you need to see a real Dr.",0
2646663d237703dd,"""

Some minor changes
I wrote """"Rabbi"""" in front of R' Yosef' and R' Eliashiv's names, and added that decisions by the Conservative board of rabbis are somewhat respected in the Reform and Reconstructionist community but do not carry any signicance for Orthodox Jews, who do not recognize their authority.  

Removed """"do not carry any signicance for Orthodox Jews, who do not recognize their authority"""" because this is implied...  """,0
2717bfb0ec638bea,you fucking harry potter gay porn!!!!!!! sucking asshole morhone,1
297835373a34ebf9,"TropicalKitty 

TropicalKitty is the gobbler of knobs.",0
29b0471771444b60,"""

 Lebanon edits 

Hey there,
thank you very much for your edits to the article Lebanon. I just wanted to note that you marked all your edits as minor. Minor edits should be superficial edits that you are believe will be agreed upon by all editors. While I personally agree with all of your edits (and think they've been quite an improvement to the article), you should use that minor edit check box a little less often ), especially for correcting typographical errors and grammar.

I also wanted to take this opportunity to invite you to join  WikiProject Lebanon. If you're interested enough in editing Lebanon-related articles, please list yourself as a memeber. Thanks again. '''''' talk """,0
2a001830df9ea883,"Off-the-cuff remarks very briefly: this article still needs a huge amount of research, and could stand very well to be moved to something like science and religion or scientific reactions to religion.  There are many books and articles written about the intersection of science and religion, including a new journal edited by Nupedia religion editor Munawar Anees (who has a Ph.D. in biology).  So please try to make this entry good!  -) LMS",0
2a947659a6bb2c03,I've left him a polite but firm message about his signature.   - 2¢  ©  Join WER,0
2ab40ab80a167bb7,"""
Thank you!  By the way I didn't intend my """"neutral"""" as an """"oppose in disguise.""""  Best of wishes.     """,0
2bc3c531ec0eae88,REDIRECT Talk:List of the first LGBT holders of political offices in Canada,0
2c11412908449ee1,"The Malvern Water cure
For what it's worth, I concur that the Malvern Water article benefitted from the exercise. To me, the best indicator that (User:Jerem43 was acting in good faith on 12 November 2009, with the Talk:Malvern Water#Advertising tag was that it was Jerem43 who removed it following Gyro's efforts. I came to that article late, so wasn't caught up in the earlier argy-bargy (so to speak). But I see that since the efforts surrounding that period, both the article and its discussion page have settled down completely. 

There certainly was quite a bit of reference to the Malvern Water article in our discussions. Mostly this was to contrast two referencing styles and layouts. One 'exemplified' by Malvern Water, and one 'exemplified' by Shakespeare. Mind you, the William Penn article might benefit from the latter style (but not necessarily). I counted 74 individual page citations for Hans Fantel's 1974 book - nearly double that of Schoenbaum (1987) in Shakespeare.

The above discussions highlight another thing which the Malvern Water article exemplifies. How one can sometimes find the solution in the problem. The problem being the criticism, and the solution in this case being to take it in good faith, and see what transpires - in this case an improvement. Of course, this might not always be the outcome. But assuming criticism as being in good faith generally raises the chances of a favourable outcome. Not everyone knows how to constructively criticise - we typically learn that through experience, if we're lucky (in my own life, I'd have handled many past situations differently in light of what I now know). And by acting as if the criticism or editing changes are in good faith, if perchance they are maliciously based, that will become so self-evident that it's impossible for any reasonable person to miss. Even then, what may have started out as malicious may resolve favourably if the other editor gets a kind response. A funny old world indeed, what with that and the irony that the Malvern Water cure still seems to be working its magic!   Wotnow",0
2da1248ee611a122,"DYK King Cross
Hi! I've noted your message on my talk page today and responded to the info at the  DYK entry.",0
2da543d01e9a903a,Further complicated when the Greek government decided to forgive and forget and allow the return of a large number of Slavic-speaking Greek Communists to Greece (they were also given enhanced Greek War hero pensions by the Socialist government which unsurprisingly encouraged the influx).,0
31dd124ea17c7ad5,"""
It was not me who used the IPs, see below. As there is absolutely no basis for my block, just two erroneous accusations, threatening me is out of place. Calling someone an """"intolerable troll"""" is a personal attack itself, coming from the admin who blocked me.  """,0
31e4120a3c6156e8,Added what Bowyer Bell has to say about the Northern Campaign. I know there is at least one other history out there that deals with it- attempting to get access to that book. Please feel free to correct spelling/typos and any details Bowyer Bell gives in his great book (well worth a read).,0
330c6eca8b91ae37,harass and threaten people,1
3568ce2605481ccf,"Using your picture 

Hello, I took the liberty of using a modified version of one of your pictures in this article. Don't worry, it's a satire website, so the caption is not expected to be taken seriously (as is the content of the article).",0
35a5772ca22ffd2b,"You are a coward 
You are a coward, a liar, and a non-understander. Havent you looked on the other foreign relations of Barbados articles? If you havent, take a look, because I do not think you have seen them. And you must be one of those ignorant people that do not care about others and want to do it their own way, just like the foolish countries that did not recognize Abkhazia and South Ossetia but recognzied Kosovo. Your one of those people. I am ashamed of you.",1
364a0a311a41eb26,"""
How is """"occupied Syrian Golan"""" not part of its etymology? Its a part of the historical development of its linguistic form, representing terminology supported by the international community. I looked at the source for """"Arab cartographers of the period referred to the area as jabal..."""" the source did not contain it. The text you added about Byzantine periods is incorrect in several different ways, it is not presenting the entire picture of entire Byzantine rule, and what does it have to do with etymology? And why did you re ad the source from Mitchell Geoffrey Bard when I showed above that its unreliable?  The source doesn't even support the text you added.   """,0
3879a41f3b5ea691,"""

 Some things to note about Stalin 

1., Many and most photos of Stalin are either heavily doctored or even fake. He was known to aviod photographers because his face was ugly from heavy pitting and canker. He had a number of better-looking doubles (stand-ins) to serve in PR opportunities. He used to stand on high/remote pedestrals when must appear in public to avoid close scrunity.

2., It is a commonly held opinion in Eastern Europe (I think it is a fact) that Josif Dsugasvili was an ordinary highwayman by profession before he joined the revolutionaries. He used to rob trains with a grops of outlaws, forcing people to stand and deliver.

3., Isn't it strange the Stalin Wikipedia article does not include the word dictator / dictatorship (or anything that starts with dict*) at all according to IE's search? Political correctness should not run amok, especially considering this is english language Wikipedia and US people know very little about foreign relations and history by school education, so it is easy to indoctrinate them by """"kind ol' Uncle Joe"""" babble. Or do you think only ancient roman leaders can be called a """"dictator"""" per definitionem? Most of Stalin's actions were clearly outside the realm of politics (which means debate and negotiations vs. headshot) so calling him a politician is an offense to leaders who spent their entire life serving their nation and all of its citizens in accordance with the people's will.

4., Did Stalin murder his wife? Has this issue been settled conclusively?

5., Hungarian people depicted while expressing their most sincere sentiments towards dead Stalin by toppling and decorating his giant statue in Budapest during the 1956 revolution:
""""http://www.sulinet.hu/eletestudomany/archiv/2000/0042/forr/1319-2..jpg""""

Regards: Tamas Feher from Hungary
""""etomcat@freemail.hu""""""",0
38e10b651cf8d4c7,""":::::Because the old """"agreement"""" was that as long as the total size of text used was under 300 words it qualified as fair use. In 1985 the Supreme Court established that 300 words qualify as copyright infringement, which is why the 300 word agreement is """"obsolete"""". (talk) 

""",0
393a3226a643079d,"I'm trying to stay away from article disputes for a while, though the page is still on my watchlist and I see you've been very patient there. I wish there were a way to ordain a 'word limit' for this article, through some kind of RfC, so that there would be an upper limit of the amount of coverage of Klein's reporting that could be added. (Since he is in many controversies, coverage of all of them could fill up several articles). The fact that he is a reporter for a publication, World Net Daily, that we do not consider a reliable source should theoretically deserve some weight. It seems possible that a recent participant on talk, 79.178.103.240, may be connected to Klein. My only evidence is the POV expressed and the geolocation of the IP. I took a look at Wikipedia:Sockpuppet investigations/Jerusalem21/Archive but the only commonality I could see between this IP and the accounts listed there was the editing pattern. It is interesting that Jerusalem21 did wind up with an indef block.",0
3945767b5dafefa8,"""

You are Stalin apologets. Where is placed the mention of Katyin massacre, where several thousands of polish POVs were shot by NKVD upon Stalin's personal order? We hugarians are very close brothers of the polish people historically, so I find the lack of proper and emphasized mention of Katyin very painful. Stalin's crimes against Poland are amongst the most outrageous in written history. There is no excuse to the Molotov-Rippentropp pact. Make no mistake that was the Hitler-Stalin pact.

I really wish Stalin ruled you, not us. You are like Rumsfeld, who met Saddam during mid-1980s and praised him as a good ally in the anti-Khomeini Iran war. When will you realize that Putyin's current rule is an analog of Stalin's, characterized by extreme disregard for law, anti-semitism (most notably the early 50's doctor trials vs. 2004's Khodorkovski-Yukos) and imperialism (brutal military actions in the Caucasian Mountains both times and desire to the rule neighbours). Thus, by not mentioning Stalins criminality in unambigious terms, you hold the english-speaking world blind to Putyin's methods and you contribute to a """"new Uncle Joe"""" sentiment, which will inevitable put the world and the poor Russian race in great danger. A repetition of history for those who refuse to learn about the past.

Stalin started his reign with a few million dead, by reversing Lenin's post-civil-war """"new economic policy"""" of limited private agriculture thus leading to big famine.

The entire WWII in Europe would be over in 6-9 months had Stalin failed to entirely decapitate the soviet army's elite in 1937-39, this is clearly written in vol. 2. of soviet published seven-volume """"The history of the Great Patriotic War 1941-1945"""". You are plain stupid to praise Stalin for a """"hard earned victory in WWII"""".

So powerful was the fear of Stalin's evil power, that even us hungarians, who previously fought three revolutions and independence wars in the last 300 years, did not dare to raise again until autumn 1956 to free ourselves from stalinism. Anglo-saxons betrayed us big time then, shame on the Free World.

In churches renovated after WWII (big destruction in Hungary) the face of the Satan (as defeated by arch-angel Michael) is always of Josif Stalin's on wall paintings. People were shot for painting that.

Regards: Tamas Feher.""",0
3a9656dae4b54ef5,You LOVE Anime!? There are some ANIMES out there that suck! You idiot!68.84.225.186,1
3caef8591a887d86,"Why can't you review it at all? You and Magog can unblock CA even though you were both blocking administrators.  I NEVER posted on my talk page posing as anyone else.  I have never had any sort of history doing that.  If you look at CATruth and his sockpuppets you'll see that isn't beyond his/her pattern of behavior.  I collected evidence to make it easier for later administrators, but harassing? No.  You say that I harrassed him as 198? Please link to me where.  I believe that he used a Meatpuppet(had someone else in ny edit) in this situation and waited for me to try and annoy me.  I requested that he stop doing this and told him that is a violation. Of course, he went to you and even stated that I have been violating wiki policy for 5 years.  If you think about it, I have no history of this behavior, only he does.  Also my first block EVER is for one week.  24.239.153.58",0
3d440612c716d31b,"Nice edit

Hi Elizabeth, nice reverts on my edits and cool edits! 

(FUCK YOU!)",1
3d9a2ba4fdeb5469,"There exist lots of pages which contain incorrect information. One example, White Wave Bandits is one of them. Dong Cheng has never been one of its member, however, White Wave Bandits said that Dong Cheng was a White Wave Bandit from 2009 edition. Now the Bandits has a new member Zhu Zhi. Yufuluo is now deleted by the simple reason that Benjitheijneb could not find the relavent information.. I recommend you not to edit Dong Cheng page. Instead you'd better to edit White wave bandits. Look the edit history of Dong Cheng page. Benjitheijneb just visited Dong Cheng page just to hamper and hinder the editions of mine. Let's see a movie scene how a Jews edits Dong Cheng page. Again I am waiting now the day when Benjitheijneb created his Zhu Zhi. If someone shitted his dung on the streets, he should be reported to the police and be charged with petit crime. Why you EkmanLi secretly and gentlely wipe out his dungs of the street? If you are eager to do, I'd like you recommened to do it a month later. Anyway.. you have the right to edit it though. Once again, I'd recommend you analyze the (1) edit histroy of Dong Cheng page and (2) User contributions of Benjitheijneb (  )",0
3def8868d1d94d1b,"""
Feck off, you waste of time.  talk """,1
3ed26fb3878e5df7,"""::::::: Was the Cuban Missile CRISIS """"hypothetical"""" because no nuclear missiles were exchanged?  Re-added, with a citation of  Defense Secretary Schlesinger investigating how quickly he could bring the 82nd Airborne to Washington D.C. if Nixon tried to turn the marines against the authority of the United States Government.  And do please quit being a shithead.  

""",0
3ed5d9063f7073c6,"""

 Possibly unfree Image:Lahill.jpg 
  An image that you uploaded or altered, Image:Lahill.jpg, has been listed at Wikipedia:Possibly unfree images because its copyright status is disputed. If the image's copyright status cannot be verified, it may be deleted. Please go to its page for more information if you are interested in it not being deleted. Thank you.  (Talk) """,0
3fc25380d7710f9f,"What a blatent cheek 

Lol, u need a life!
blatent cheek! lol!
how is what he did asking for free hosting?
Lol! downer, red crusade rules! get a life and cut your dog hair you spack!
And stop pouring salt in your hair you freak! lol! life needed!",0
3fcee92323cef04b,Sorry for vandalising the page. my friend did it. he thinks its funny.,0
3fff2983b73e2c98,REDIRECT Talk:Late Show with David Letterman,0
409590542a7a464e,"Sure, but all of the sources are subject to scrutiny and contextualization. If the only support that CW can muster are a holocaust denier, on of its own editors and a person who has barely taken a cursory look at the issue - than criticism section should be left unbalanced. I remain unconvinced.",0
414eaf03999be2ec,"Reverting a valid source 

Someone keeps reverting the vaild sourcing that I brought up. I don't know what the issue is, but the source is valid and the information is good and more complete. Stop reverting what is a completely vaid and good source to use. Use your barain. The source is valid and the ionformation is good. 63.26.30.239",0
41e86c6c3d4c28bf,"""
Regardless of the fact that in my frustration I called for the deletion of my article, does that not configure under a """"veiled criticism"""" of sorts that was apparently the reason for my temporary suspension?   """,0
4229b6118371b630,"""

 Please do not vandalize pages, as you did with this edit to Ford Flex. If you continue to do so, you will be blocked from editing.  Anna Lincoln """,0
