id,comment_text,toxic
4293758af405a10e,"Anyone ever.... 

Told you to fuck off, you lousy cunt? I've been on wikipedia for years, and while I don't edit often and rarely delve into the shennanigans that users have created, I don't need someone like you to tell me to get some tea or some such. Hey how about this, after you finish gulping down whatever it is you believe in that made that article better, or more encyclopedic compared to before, you go drown in your own piss? Sounds like a plan to me, bitch.",1
4b2f790e85d8fd54,many of the patents linked from there do not presently work. I will seek a further source for,0
5237c58f8f2736a1,Get out my talk page you smelling wog!,1
5573c68bf891d033,"Deletion of Desnos Toussaint Yed Page 
Hi Deb I noticed that you removed my contribution, I want to confirm and verify that this is not promotional or advertising content, I will re upload the content. can kindly not remove it.
https://en.wikipedia.org/wiki/Desnos_Toussaint_Yed
Thank you
Zwelisikhakhane",0
5d1664cfd52a5b1f,"""== Contested deletion ==

This article should not be speedily deleted for lack of asserted importance because... (the speedy rationale is incorrect as assertions of notability are clearly established in the article: he's a filmmaker)  """,0
62d2426b6fd0bc8d,"name 

I agree to change my name to TCB of Chicago.  However, I do not agree to endless bureaucratic stuff.  If you are nice, you will submit the request to the proper authorities of Wikipedia.  If you do not agree, then I will keep my name until someone helps with submission.  This is like voting.  If you request assistance from the Board of Elections, they will even send someone to the polling station to help you fill out the ballot.   Thank you.",0
66f01ea3592b193d,"""
Do keep in mind that if the color I selected will be a problem in the title bar, the image too will be worthless.   """,0
672b9bf5fe6ed7f4,"http://gawker.com/5827835/wikipedia-is-slowly-dying
I'll happily dance on Wikipedia's grave when the shutdown happens, what a shit site that supports retards and vandals.",1
69e88ef179506404,"My personal opinion 

Is that you're a fucking wanker and I hope you die a painful death. 91.108.192.125",1
6c5c01e957b18bbe,"this document havent got any beautiful photo 

if you want to take a good and a artist photos go to 
www.sincroretiro.es or com i dont remember the protograf are a dad of a children of this club:
Miguel Toledano
and the club is in spain in madrid",0
6fb94bdd313f0f88,"Nanotechnology, the science of the small, derived from the Greek word Nano meaning dwarf is already available in the market in form of many products. But, We have created this talk page to discuss what are the latest developments from Nanotechnology in the field of architecture, construction and the built environment.",0
70c4a95bb4b1eb51,Even if its accidental? Sometimes it changes everytime I turn off my laptop. Plus even when blocked a user can add to his/her talk page unless its protected,0
82d117e4bbdc9ba0,"I saw this and thought of you

Part man. Part machine. All cop.

If you tolerate this your children will be next",0
879d7b6e1bb68b3d,"Leotardo. I know it looks like he broke the deal, but don't back out now. I'm going to propose it again, in case it was unclear to him.",0
89d3bc45e268ce79,"""

 Perhaps an example of falsibility may be in order. 

I'm finding it hard to understand what the Rothenberg property is. I gather that the diatonic scale satisfies it, but it is quasiperiodic. Then again, the scale """"C, C#, D, D#, E, F, F#"""" (repeating at all octaves) is also quasiperiodic, but it doesn't satisfy the Rothenberg property. Explaining why the first satisfies it, but the second doesn't, may make things a lot clearer.   """,0
8fd0bd0c5e39e859,""":::Look, you were outright wrong about your initial block.  THe anonymous editor was reverting my and other people's edits and would have been the first person to violate the revert rule.  He has already violated the 3RR a long time ago.  For reasons you still haven't explained, you didn't even warn the other user.  It's hard to take your """"warning"""" seriously when you're not addressing these issues. 

""",0
90db68de5632d403,"Sorry about that.  I reverted a deletion Tomyumgoong made on his talk page (a jokewe're friends outside wikipedia), and it included the helpme string.  Didn't realise it'd trigger a help request.  You can ignore it.",0
914b5c79987680c2,Hello asshole. Your mother might be a cross wiki vandal or even a cross country whore but I am not. You blocked me on a groundless basis only because your  asked you to. I have not done anything wrong in English wikipedia. But you will pay the price for your stupid action.,1
92dfa9722e3dbe5d,"I started filling in some gaps of mathematicians with some connection to Manchester, and others I take an interest in. Obituaries are usually good sources and increasingly can be found online if you belong to a university with a subscription. As for photos that is really hard. Sometimes I ask the university's press office, but too often they do not understand copyright issues.",0
97f9d7d837ab994d,"Hey - don't change too much, compared to the original version - 

- we're about to go astray, is my impression. Remember, I'm the one who gave the idea, based on my years-long practical 'victim perspective' experience. I would like to continue to recognize the matter and the intention.

When the article is getting closer to your Wiki image of the world, while moving away from reality, then this may be an indication that something is wrong not with reality, but with that image of yours. Most of us adults should know this 'image-fixed' phenomenon quite well from our inevitable dealings with jurists: They keep on clinging to their images too, no matter how crazy they are, measured by real-world standards, just to avoid to have to adapt their procedures to the requirements of the real world (thereby simultaneously keeping up their dominant position within society).",0
98a140140214f112,I may have missed others,0
99325fc1f1d21bb3,"...lol! Smart, I say. Smart!! P",0
9c2227dde1835a6d,"Six tornadoes spawned by storm 

Six tornadoes were spawned by this storm including an F3 tornado in Flat Rock, Michigan. I don't really know if the tornadoes were actually spawned by the derecho. I know that on July 15, 1980 a derecho spawned ten tornadoes (maximum F3 strength) in Eau Claire, Wisconsin and the New York City Labor Day Derecho spawned four tornadoes including an F2 in [[Lynbrook, New York. So I don't see how the tornadoes wouldn't have been associated with this storm.",0
9ec357d5263f6f22,", could be so kind as to suck my dick too?",1
a21914ab8e4ff7f3,I'm gonna try and totally revamp the page as the information provided is both out of order and seriously lacks images. I'm still learning how to use images on wikipedia and I have a huge number of photos myself. Let me see what  can be done.,0
a8ef231f2462ae21,Obama's father was muslim this is a proven fact.  His father was born in the arab part of Africa another fact.  Obama was never a chritian before meeting Jerama Wright.  But you would never know this from reading Liberalpedia.,0
a97c8774cb13b9c4,"""
While previously I had supported the idea of a short section on criticism of the law, I have come to believe that this was an incorrect stance.  There is clearly a slippery slope here, and the increasing number (and decreasing quality) of the sources presented show a definite attempt to put a bias into the article.  This article should be maintained for what the law """"is"""" and not for what the law """"could be"""" or """"should be."""" If the contributors wish to make changes to the legal system, it should be done through legal activism, and not through revision of public information archives.  Start a blog, or something.   """,0
a9cad917bda3f1dd,"""

 Lead 

I changed the former introductory phrase (""""Ion Victor Antonescu was a Romanian soldier, authoritarian politician and convicted war criminal.') for the following reasons:

 the fact that he was a soldier is not the most important from his CV. According to Britannica: """"Ion Antonescu,  (born June 15, 1882, Pitești, Rom.—died June 1, 1946, near Jilava), Romanian marshal and statesman who became dictator of the pro-German government during World War II.""""

 in my opinion the reference to his execution for war crimes does not belong to the first sentence (see other articles about war crimininals: Albert Wass, Constantin Petrovicescu, Visarion Puiu)   """,0
ab4f6273b34e6ecc,"With all respct, China was not a superpower at any rate.",0
ad1b47d5f12f88ed,"""

 Dude, I tottaly say it was controversy. Soap Opera digest even stated that when Tamara Braun entered the role in 2001, she """"fought a firestorm of controversy""""  """,0
b28eeb594e5ac00f,"AAAAWWWW, widdle wikinazis banned me.

Maybe I SHOULD hire someone to take this place down - then what are you retards going to do with your pathetic lives?",1
b31bad003faa3f6b,Please do not post any further messages on this talk page until that date.,0
b56a30829152ed14,"""
quote  Proved"""" in this case is only appropriate for mathematics or logics. This is a psychology/epistemology-related claim. And, no, it's not a matter of """"agreeing"""" or """"disagreeing"""" with it!) 
 I will answear to this.If you use logic in a discussion who seems to be philosophical more than mathematical , you use the same """"mathematical implication"""".It's not a claim , it's a proof.A Ph D proof in a scientific domain (theoretical informatics) not a philosophical discussion.Read the text.  """,0
ba53db0d71b8749d,"Attack 

Please see wikipedia's no attack policy. Or GTFO. I woulden't say that the Ballas would be the most dangerous gang in San Andreas since there is organized crime present in San Andreas.",0
bf17ffbe9acdbfe7,"I agree with Leo here.  He makes a good point.  Why make seperate profiles for Goldsmith, Eva-Beatrice, Witch Maria, and so on?  It's more info than needed.  The main characters are all that really need to be in the article, and that alone adds up to a lot of people.  Why not make a seperate page for characters, where every character can be included, regardless of spoilers?  There are no spoilers anywhere else on the page, so why randomly include them at the bottom?  That's just a bit cruel and unnecessary.",0
c813b3b1e654086c,"You may be interested to know that the editor who I called a troll has been indefinitely banned for being a troll, having even gone so far as to explicitly state that they are a troll.  Your hurry to condemn me for calling them a troll, without any effort to understand the situation you were wading into, makes you a sanctimonious prick.  190.162.52.196",0
cc34cc07ca380947,"recent work 

I have some complaints about the history and reason section. In my view it should be two different sections, the content is very vague and is more based on short term assumptions rather than logical conclusions. The next point is that i fear when the article is more based on long texts the reader doesn't want to read it, it should contain more passages and listings. Furthermor, i don't like the new picture at the start of the article. When a reader gets to the site he doesn't expect a painting or comic style picture. Even if it has an artistic background, i don't like it, it belittles in my view the entire issue. I believe that most of the readers would get provoked when they see that such an horrible act is described over a painted picture. These are just my thoughts when i see the recent edits on the article.",0
cc51e1e168d508c4,Are you wikistalking me you fucking aspie? Either crawl back to your hugbox or hang yourself.,1
d95e3fb373ec6087,"""European Potato Famine, Belgian Potato Famine, Dutch Potoato Famine, English Potato Famine, French Potato Famine, German Potato Famine, Polish Potato Famine and Scottish Potato Famine. Sony-youth, maybe some articles have to be created, none of your titles linked.  

""",0
df7a60ea0d0cc30b,Request for unblock,0
e59f7a274b354ff5,"Calling someones actions stupid is not the same as calling the person stupid and telling the to grow up is poititive critisism not a personal attack...

what planet do you live on....94.168.210.205",0
f78d5a9d8c7a9dad,"Apparent contradictions in discussion of kite experiment 

The article seems to contradict itself over whether or not Franklin ever actually conducted his famous kite experiment.  First it states with certainty the exact day he performed the experment and the later implies he may never have performed this experiment at all.  I have no opinion on the matter, other than that the article is confusing, as is.",0
f7f2fc1cf93a1e78,how do u like this u fucking dickass william,1
feed09e0a6c927f8,"This page duplicates Man Of Aran. Which goes, which stays? I think
this one has more accurate use of lowercase 'of'.",0
02c058124183c20f,I came here looking for a quick survey of the scholarly response to this Documentary.  It baffles me that one might suggest (as has been suggested above) that this is not the place for such information.,0
040fd74ecfd6e02b,", 16 January 2013 (UTC) | decline=You have not addressed any of the reasons given for the block. A quick look at your editing history confirms every one of the reasons given, and more. Telling us that you think you are right, and that everyone who disagrees with you is wrong, does not address the reasons for your block.    17:11",0
29da7d9665d9ec56,"hi, SDPatrolBot, come out to talk about the preheater, ok? come out",0
365e6d6b913b29d7,"Don't lose hope!  We can still crush OrphanBot's regime! 

I think I'll recreate the page.  See it soon!  M. Burmy",0
3ed3707b2d872687,"Catacombs 

Really good edit in Origins if the Eucharist/Catacombs",0
44a45be6bd195ed4,"Please dont change Prince Remigius Jerry Kanagarajah,s page, Becauase he his the Prince of Jaffna. No one as right to change his page",0
45c3af4f4922621b,"""==My talk page==

Hello Ugen64. i'd like to welcome you to Wikipedia. I hope you enjoy editing here and being a Wikipedian.   I am also currently in high school (age=17), and I live in Charlottesville, Virginia (very close to Fredericksburg, Virginia). You can learn more on the how to edit page. The naming conventions and manual of style pages are also useful. Feel free to experiment at the Wikipedia:Sandbox. If you have any questions about the project then check out Wikipedia:Help or add a question to the Village pump.    17:03, 16 Nov 2003 (UTC)

I was really looking forward seeing Middle name created. I didn't know I'd live to see it appearing! -D Keep up the initiative!  06:34, 20 Nov 2003 (UTC)

lol, I kinda had to fudge my way through some of it... good thing there's a posse of wikipediholics that followed in my wake and changed it all up -)  01:08, Nov 25, 2003 (UTC)

I'm no fan of edit wars either.  Sorry for almost getting into one. )
Columbia College and Columbia University are the same thing, but it didn't become a university until 1896.
The left margin on the image I think we agree on already.
This will be the second major thing I've found really iffy about the info on civilwarhome, I'm starting to not trust them so much.  I originally got the date from Webster's American Biographies, and have so far verified it on ,  and , who probably ought to know. -  22:06, 1 Dec 2003 (UTC)

I don't think there's any set way of replying, it's usually up to the individual.  I like this way because it gives the notification at the top (usually).
This is quite weird with the date; I could see there being some possible controversy between the first and second of June, since they're close together, but one would think the year at least would be unambiguous.  I'm guessing it's an error that got copied down repeatedly, but I'm not sure how to tell which one's right. -  22:18, 1 Dec 2003 (UTC)

I made some comments in Talk:Philip Kearny. And thank you for your additions, they're quite good. -  22:54, 1 Dec 2003 (UTC)

Dear Ugen64, Please, kindly, I beg you. Allow me to delete the green skinned opera. It is very repulsive. Both of us do not want to frighten people who never tried Opera with that strange look. I suggest you take another screenshot using Cocoa this time. ) BTW what do you think of my very unoriginal idea of taking screenshots of the Opera page instead of the earlier pics of Wikipedia home page.  2 Dec, 2003

Well... thank you for the change -) btw do you use Linux? I mean whats that funny sort of greenish-brown border around Opera? (I will like the screenshot of the wiki-opera page, but its just fine)  23:40, 2 Dec 2003 (UTC)

In response to your question on the requests for adminship page: to find out how many edits you have, go to your user contributions page, and keep clicking """"next 50"""" until you get to the end of them, then make a note of which page you're on (e.g. """"#650-700"""") to get a count to within the nearest 50.  Click on """"hide minor edits"""" first if you want a count of only non-minor edits.  20:09, Dec 6, 2003 (UTC)
I hope mav doesn't count his edits this way! If anyone runs Python I can send you a script that is as nice as it can be to the server.  (talk) 10:29, 7 Dec 2003 (UTC)

Hi, for military-theme articles like US 2nd Armored Division I generally use the dd-mm-yyyy style for dates because that is the US military standard, and that's what readers (US or otherwise) will expect to see.  Pretty much the only audience for mm-dd-yyyy is US civilian topics.  03:51, 7 Dec 2003 (UTC)

No biggie, not every article is consistent on this point now. But there are hundreds of US military articles using dd-mm-yyyy, thought I'd save you thinking they needed to be changed.  04:04, 7 Dec 2003 (UTC)

Hi, how did you replace the United States v. Eichman page so quickly? Had someone moved it?  02:10, 8 Dec 2003 (UTC)

Oh, I see. It was",0
4b24638af44b013f,"""""""AbrahamIsaac"""" was very clearly a spammer.  

""",0
5afb3389d3c50ffb,"""

The first question is by far out of scope from my knowledge. Reading the German Wikipedia articles de:Veda (the English text is very similar Veda) on it my understanding is the following: there are four vedas (Rigveda, Samaveda, Yajurveda, Atharvaveda). Bhagavad Gita is in the English and German Wikipedia articles listed under """"other scriptures"""" and Smriti, respectively. From my limited understanding I would conclude that the text is not a Vedic text in the narrow sense of """"Vedic"""". 
However, it seems to me that the term """"vedic"""" sometimes is used in a broader sense, basically meaning something like """"knowledge"""". In this sense it might be possible to classify the text as """"vedic"""".
From what I read from a few more sources I would not put it under """"vedic text"""", but as I said in the beginning I know so little about these things that no one should rely on it ;-)
Mmh, better I start thinking about your second question ...
best regards   """,0
64de9624fad8e79b,"""

I see that your reading incomprehension still persists. First of all:

""""In general, Wikipedia articles should rely on reliable secondary sources""""

This doesnt mean tertiary sources arent reliable. And:

""""General encyclopedias, like the Encyclopedia Britannica or Encarta, sometimes have authoritative signed articles written by specialists and including references. However, unsigned entries are written in batches by freelancers and must be used with caution.""""

is written under the part """"Advice specific to subject area"""" and """"History"""". 

In other words Encyclopedic sources and hence dictionaries are reliable sources, especially when we arent discussing a historic subject such as this one. I do hope that you develop your reading comprehension. Try to read lots of books.  """,0
658fa8f44a438408,Fixed that one too. link,0
66370a11b2927dac,"""

 Barony A Frame 

The reason I added those Wikilinks that you removed (with this edit) is the following: Not everyone knows what a Barony is and not everyone knows what a Colliery is, the phrase taken together means something akin to """"Township Coal Mine"""" in American parlance.  Nowhere in the article is either word or the phrase explained to readers outside of Scotland/UK.   """,0
6d41c890d76354ca,"""
Well done on the map. There is a shortage of maps of Jakarta on Wikipedia and this goes some way to addressing that. Any plans for any more? -)  (Talk)  """,0
88bc6922e6d09909,"At the moment, without information about how Wiki pages are actually being used, we as editors can't be reasonably sure changes are having whatever effect it is that we intend.",0
956c5bd0cf31cad0,"""

 Spamming by  

Why did you not block/ban this user?  Final warning was given on 27 Sept 06 by  """,0
b4c8250690aa6629,"grids article
Sir, earlier today you made an edit to the Gay related immune deficiency article, but it seems you misplaced the proper wikiformatting for the link (http://en.wikipedia.org/w/index.php?title=Gay_related_immune_deficiency&curid;=2319812&diff;=35849647&oldid;=35848319).
I'm not sure about these medical terms, so I don't know how to fix it. Please take a look, thanks. current version reads as After twenty years of research, both Kaposi's sarcoma and Pneumocycstis pneumonia]] are better understood as opportunistic infections occurring towards the end of the AIDS disease process. (notice ]]'s)",0
be485941376ca10c,"Thanks for your Mormonism contributions.  I hope to see more of you.  There is a Mormonism project here.  You might drop by  04:12, Jan 14, 2005 (UTC)",0
c9b327cef30db1fa,"I have created a Request for Comment against  23:47, 15 Mar 2005 (UTC)",0
cc112a98d1b60b24,"Image 

It has been a long time since you uploaded this image: File:Esophagus path.jpg. It is now on Commons at File:Tinción hematoxilina-eosina.jpg.  Did you take the photograph yourself? Do you have any more details that would help to know more about it? Would you say that it is cut somewhat obliquely?",0
e55962ede52b17a5,"Is giving a vaccine which can kill healthy people who might die of an illness not ok? What if a less risky, more expensive version is available (for example injectable polio, expensive, vs. oral polio, which is banned in the U.S. but used throughout the developing world)?     Talk     Contribs",0
ef82ba4f3c029851,""" 
Unfortunately, these two reviews are the newest ones available on trace amine receptors in relation to neuropsychiatry. I'm actually kind of puzzled as to why there isn't more activity in TAAR (particularly TAAR1) research... (emphasis added only as highlights)

If you happen to be interested in reading the full version of either paper, I can give you a download link or email you the pdf. The first one covers a lot more than just ADHD.

Best regards,  (Insert 2¢ | Maintained) """,0
f0a6aed923753680,"Snow globes 

You removed my reference to snow globe phobia (SGP).  This is a known addiction as shown on many news shows, including that of my dark master, The Colbert Report.  Please do not silence SGP.  Tommy Lee Jones and other U.S. marshalls deserve better treatment.  Long live Colbert and Wikitruths!!!",0
fb02571f90db16dd,"Advocacy arbitration 

Hi. I just read your post on my talk page dated December 11 and I'll attend it shortly, hopefully later today. 

Sorry I hadn't noticed it earlier. When you add further comments to my talk page, please add it at the bottom of the page, to minimize the risk of me missing it.

-Chess",0
fed63c59d907c680,"You mean medicine that has been supported by peer reviewed evidence. OK, point taken.",0
102db14f3fdb5480,"""This is pretty much redundant,  does more or less the same thing. (review me! | talk | contribs | ) """,0
16f8b52afa1213ab,"""
This block has expired.  (talk) 
""",0
7e5d5b755708fd62,"Not so much that the globe isnt getting warmer because it is, however there is alot of evidence to contradict our impact on the matter, alot does say we have increased the rate but it would have happened regardless.",0
884f655aa141b319,"Yeah, I was pretty sure his voice is that way because of serious drug and alcohol problems. Add that to rumors too?",0
9b29b8993cb560ae,"At the risk of sounding repetitive, I would like to congratulate you on receiving your adminship!  It was about time.  D",0
a144b9926d9ad10f,"Since you clearly didn't bother to look I'll explain it in detail. My response to Ken was in references to or interactions in the past in addition to this edit as well as this where he removed my comment stating incorrectly I removed a users comment which I clearly did not. Then this edit where he reverted my reversion of his reversion. Then a childish deletion of comments to his talk page because he was too much of a chicken shit to respond. How is that for an explaination. So basically he was being childish and I called him on it which made you mad. So, please look into the history of the discussion before responding to a discussion you clearly don't understand. I don't have the time or desire anymore to discuss this with you.",0
c95ba29571187b22,"Well, there ya go. Apparently the closer (unknown to me, FWIW) found the arguments for redirection to the album commonly known as 1979-1983 to be compelling (The result was redirect to Bauhaus 1979–1983), and rightfully so, IMHO.   ☎",0
