id,comment_text,toxic
9fb50884d1bd6281,"No it is not reasonable to assume. In fact, virtually every mutant power has been completely missrepresented and changed in this movie series. Further, almost every facet of the characters lives have been changed in this movie series, so just because something happens in one continuity doesn't mean it will happen in another. Further, the section is about his appearance in the movie, not in the comic, so any details from the comic are completely irrelevant for his character. And using his comic book powers for reasons why the film makers would bring him back is an opinion. His body is completely charaed. Every character said he is dead. The creators of the film have not gone on reccord saying he is coming back or hinting at it or anything of this nature. The mentioning of his near deathes happened in the comicbook, not in the movie. This section is about his appearance in the movie, therefore, adding comic information in reference to his comic character is irrelevent. Further, CAPITALIZING your words does not porve anything and is completely silly. Find a source that says he didn't die from the movie, or the creators, or anything. Do not use comic books as an argument. Although the films have basis in the comics, the film makers only take what they want and have shown considerable creative license throughout this film to change stories as they see fit (sebastian shaws origins and powers, weakening of magneto by only showing his magnetic abilities, making havok not be cyclopse's younger brother, changing mistiques origins, changing azazel's origins, etc). Therefore, you can only talk about Darwin's appearance in the movie, as he appears in the movie. His body is completely destroyed, every character said he is dead. The creators have said nothing about him being alive. Find a source that says his powers follow like the books and he is alive, then you have an argument. Unless you have some other argument beyond the comics, do not wast time arguing  .",0
a21914ab8e4ff7f3,I'm gonna try and totally revamp the page as the information provided is both out of order and seriously lacks images. I'm still learning how to use images on wikipedia and I have a huge number of photos myself. Let me see what  can be done.,0
a3d91005895a4f59,"Thank you very much indeed for taking the time to leave a message here and talk to the guy.  You might guess that I'm not particularly new here, I edit quite frequently and contribute substantial amounts of article text.  You might be interested to know that mindless reverts of IP edits followed by abusive harassment in the form of accusations of vandalism is very, very common.  Your ability to discriminate between vandalism and non-vandalism should not be unusual but it is.  If you want to see this for yourself, go anonymous and see how long it is before someone reverts you with a false accusation of vandalism.  I get angrier and angrier every time it happens I'm afraid.  190.163.3.204",0
a4fa950812c284af,"Then why did Lucas change it, and why did Shaw appear with a full head of hair, no burn marks, and four natural limbs? — '''' Welch''",0
a59fea4b91399844,Note that I had already discontinued those attack moves some minutes before the block.,0
a6e83cc7f02ca006,"""::Here's some REALLY relevant quotes: """"Elvis was an integrator. Elvis was a blessing."""" - Little Richard. Or """"That's my idol, Elvis Presley"""" - Eddie Murphy.  Or """"I wasn't just a fan [of Elvis], I was his brother. I love him and hope to see him in heaven. There'll never be another like that soul brother."""" James Brown.  Does that sound like a racist?  I don't think so.    

""",0
aeb677ebda0fdc92,Well there was a bit of a story. The image was deleted on the 7th June by,0
bd2367e25694c8da,"""

 Comments from RHB 

I am approaching this as someone who knows very little about the subject. I will give some high-level comments mainly on structure and content. There are copyediting and prose issues as well, but it is probably worthwhile to tackle the general problems before going into specifics. Before I start, one general point that you will see often in my comments is that there are at times new subjects that are suddenly introduced. Although wikilinks help, a clause or a few words of explanation would smooth the flow of reading for a person not familiar with the subject.

Background to the mission
This section seems a little long relative to the rest of the article. Unless there is a significant expansion planned for the rest of the article, I would recommend reducing this section. There are small details that do not add very much to the Augustine story, e.g., the origin of St Martin’s Church, the fair-haired slaves theory, the pope writing to various kings.
Bede is suddenly introduced without explanation.

Arrival and first efforts
The mission turning back to Rome is not explained. Is there a significance to what happened?
It says “…on the one hand… on the other hand…” but the two items mentioned do not seem to be in opposition as expected when this phrasing is used.
Augustine established first at Canterbury. Since he was the originator, it might be good to give a reason why he chose the location.
The Archbishop of Arles is suddenly introduced. Who is he? Was he based in Arles (in modern-day France) or in Kent? The existence of an Archbishop implies a significant Christian population existing on British soil. This then brings more questions to mind.
It says """"That Christmas…"""". But what year is that?
The king became a saint after his death, but the sentence may be in the wrong place. Did the king die shortly after Augustine's arrival?
In the same paragraph, some information of the existence of Christians before Augustine's arrival is given. This info should go before the discussion of Augustine's arrival.
Mellitus and Justus are suddenly introduced without explanation.
The sentence """"A theory by the historian S. Brechter…"""" is either a run-on sentence or is incomplete.

Additional work
After the first sentence describing the two episcopal sees, there is a sudden jump to after 1066 and a discussion of a cathedral. How are they linked? Also what cathedral is it? The description of the archeology seems out of place in the """"Additional work"""" section. Is it meant to show that Augustine managed to build new churches?
If Aethelbert was only the King of Kent, how was he able to summon bishops outside his realm?
There is a sudden introduction of the tonsure.

Further success
Concerning """"temples and usages"""" is that """"temples and their use""""? The """"former… latter"""" construct does not work very well here.
Concerning the quote """"whoever wishes…"""", who said that?

I would recommend reading the article out loud. I think you will find some sentence structures that seem a bit complex or difficult to understand. Following the corrections, a good copyedit/prose check is needed. I give as an example, the sentence """"As to why Pope Gregory…"""" could be made better as in """"Nothing is mentioned in the sources on why Pope Gregory chose a monk to head the mission"""".

I hope this has been helpful.   """,0
d1960557e9744da5,"Christian theology work group

Hi. I have joined into Christian theology work group. I hope that I will help to make better articles in area of Christian theology. If you have some suggestion or propose be free to write. Best wishes,Vojvodae please be free to write )",0
d8657148a508d925,"""

In light of this. I do not see how my edit summaries are incivil. Here Blnguyen himself likens messages left on his talk page to """"banana's left in his bucket"""".And apart from my edit summaries related to banana buckets I do not see any other incivility or personal attacks in my edit summaries.
I request that if the blocking admin has any other aspects of  incivil edit summaries, """"persistent incivility"""" and """"personal attacks"""" against Blnguyen that they are highlighted to me   """,0
db6b780454a356bd,"Blanking Block Notice
 
-TAB
Please note that per WP:BLANKING, you are not permitted to remove a Block notice that is currently in effect. You are welcome to remove the notice once the block has expired. Thank you for your understanding. Please note that if you continue to remove the notice while it is active you may lose the ability to edit your Talk page. Thank you for your understanding.   

 About the Block 

If you ever block me ever again, then I WILL NOT HAVE IT! *Bangs a Table*. (  )",0
e4bd06a9664df40b,""" Ya learn somethin' every day ! I never knew that """"My Little Pony"""" was Anti-God and Pro-Satan! Maybe that's why I became a Devil-worshipping Satanist - too much """"My Little Pony"""" ! LOL! (joke)""",0
fdaa86f4205675ef,"""
 To make another example: Would it be OK for me to add Black Sabbath (the heavy metal band...) to the """"List of blues muscicians and bands""""? I got this source claiming they are a blues band http://www.spin.com/articles/black-sabbath-13-blues-video-behind-the-scenes/ 

It would completely OK, right?   """,0
18b43ae0b1d289da,"Keep in its current form. I learned something new today. phoenix 14:31, 13 Jan 2005 (UTC)",0
3a2543356a75cbe1,"""

 Updates to page 

Since the page is protected """"No. of episode"""" on the right needs to be updated from 46 to 48, and in the header, the statement """"A fourth season has been confirmed, with its premier unknown"""" needs to be updated to """"A fourth season has been confirmed, with its premier to air on June 23, 2014"""" (more info on the Episodes page).""",0
3d9c2583e808a11a,"""

 Cleanup listings 

Hello,

recently you requested  for Wikipedia:WikiProject Christianity, Wikipedia:WikiProject Saints, Wikipedia:WikiProject Religion, and Wikipedia:WikiProject Cryptozoology. I'm not sure whether you already announced these listings to the other project members (I found nothing to that end on the project talk pages). My goal with this """"test phase"""" of the cleanup listings is to gather feedback whether these kind of list are useful, and how they could be improved. So I'm interested that the project members actually take notice. I can of course post on those talk pages myself; I just wanted to find out whether you already left them a note somewhere or not.   """,0
b0fab3fc61a8d4a2,"""

 Injection moulding 
This is not """"British"""" English:
 Australia 
 France 
 Ireland 
 New Zealand 
 Nigeria 
 South Africa 
 Thailand """,0
eb6f22a670128cd4,"Hey 

I just like the redirect's you setup here.",0
5f6805aa03473562,he was a traitor and did what traitors do,1
6474fc6ceafef2cc,"Ketchup Chips 
Ketchup chips are a Canadian Delacacy.  They are the greatest tasting chip on the planet.  They are made by many companies, but only sold in Canada.  It is believed that they have a power that if eaten, you will act like a super hero.  Daniel Kou likes to eat them.  He is a true Canadian.  He loves the ketchup!",0
daffed42e5cb133b,""", 20 February 2012 (UTC)
 Category:St. John's, Newfoundland and Labrador articles by importance is a perfectly acceptable page about which I have no complaint. But am talking about Editing Category:St. John's, Newfoundland and Labrador articles by importance where you had eight minutes warning between speedy tag and deletion. Please confirm that:a) you realise that Editing Category:St. John's, Newfoundland and Labrador articles by importance is a mistake title and b) the most sensible thing to do when you realised your mistake would have been to move the article instantly and c) write a """"do not delete message"""" of now moved - it is OK on this title is isn't it?. —  (talk · contribs) 10:51""",0
